week_start,iso3,disease_code,entity_key,true_latent_outbreaks,detected_outbreaks,eventually_notified_outbreaks,true_ascertainment,true_suitability,usage,data_realism
2020-03-09,TUN,HPAI,TUN|HPAI,1,0,0,0.29,1.4281,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-09,MAR,HPAI,MAR|HPAI,1,1,1,0.29,1.351,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,FRA,HPAI,FRA|HPAI,0,0,0,0.82,2.6813,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,DEU,HPAI,DEU|HPAI,2,1,1,0.82,1.5857,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,NLD,HPAI,NLD|HPAI,0,0,0,0.82,1.4325,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,BEL,HPAI,BEL|HPAI,0,0,0,0.82,2.2221,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,ITA,HPAI,ITA|HPAI,4,3,3,0.82,1.7775,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,ESP,HPAI,ESP|HPAI,1,1,1,0.82,2.5682,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,POL,HPAI,POL|HPAI,0,0,0,0.56,1.2155,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,HUN,HPAI,HUN|HPAI,0,0,0,0.56,2.6457,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,ROU,HPAI,ROU|HPAI,0,0,0,0.56,2.1423,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,BGR,HPAI,BGR|HPAI,1,0,0,0.56,1.7867,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,SRB,HPAI,SRB|HPAI,4,3,3,0.56,2.4868,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,UKR,HPAI,UKR|HPAI,0,0,0,0.29,2.5578,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,MDA,HPAI,MDA|HPAI,0,0,0,0.29,1.724,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,RUS,HPAI,RUS|HPAI,0,0,0,0.56,1.2611,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,TUR,HPAI,TUR|HPAI,1,0,0,0.56,2.1224,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,GEO,HPAI,GEO|HPAI,2,0,0,0.29,2.4194,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,ISR,HPAI,ISR|HPAI,0,0,0,0.82,1.0514,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.4654,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,TUN,HPAI,TUN|HPAI,1,1,1,0.29,1.2908,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-16,MAR,HPAI,MAR|HPAI,0,0,0,0.29,1.0579,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,FRA,HPAI,FRA|HPAI,1,1,1,0.82,2.286,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,DEU,HPAI,DEU|HPAI,1,1,1,0.82,2.0296,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,NLD,HPAI,NLD|HPAI,0,0,0,0.82,1.4759,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,BEL,HPAI,BEL|HPAI,1,1,1,0.82,2.2622,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,ITA,HPAI,ITA|HPAI,0,0,0,0.82,2.0264,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,ESP,HPAI,ESP|HPAI,0,0,0,0.82,2.5189,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,POL,HPAI,POL|HPAI,0,0,0,0.56,1.979,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,HUN,HPAI,HUN|HPAI,1,1,1,0.56,2.8841,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,ROU,HPAI,ROU|HPAI,1,1,1,0.56,3.0974,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,BGR,HPAI,BGR|HPAI,1,0,0,0.56,2.084,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,SRB,HPAI,SRB|HPAI,2,2,2,0.56,2.4529,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,UKR,HPAI,UKR|HPAI,0,0,0,0.29,2.0701,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,MDA,HPAI,MDA|HPAI,0,0,0,0.29,1.8499,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,RUS,HPAI,RUS|HPAI,1,0,0,0.56,1.3315,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,TUR,HPAI,TUR|HPAI,0,0,0,0.56,2.4629,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,GEO,HPAI,GEO|HPAI,1,0,0,0.29,2.953,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.6957,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.6943,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,TUN,HPAI,TUN|HPAI,3,2,2,0.29,1.3897,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-23,MAR,HPAI,MAR|HPAI,0,0,0,0.29,0.8991,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,FRA,HPAI,FRA|HPAI,1,0,0,0.82,3.225,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,DEU,HPAI,DEU|HPAI,1,1,1,0.82,1.8118,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,NLD,HPAI,NLD|HPAI,0,0,0,0.82,1.8454,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,BEL,HPAI,BEL|HPAI,0,0,0,0.82,2.5645,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,ITA,HPAI,ITA|HPAI,0,0,0,0.82,1.9646,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,ESP,HPAI,ESP|HPAI,0,0,0,0.82,2.761,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,POL,HPAI,POL|HPAI,2,1,1,0.56,2.5151,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,HUN,HPAI,HUN|HPAI,2,2,2,0.56,2.7118,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,ROU,HPAI,ROU|HPAI,0,0,0,0.56,3.5111,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,BGR,HPAI,BGR|HPAI,0,0,0,0.56,2.6682,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,SRB,HPAI,SRB|HPAI,1,1,1,0.56,2.8354,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,UKR,HPAI,UKR|HPAI,0,0,0,0.29,2.2731,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,MDA,HPAI,MDA|HPAI,0,0,0,0.29,1.9121,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,RUS,HPAI,RUS|HPAI,0,0,0,0.56,1.7073,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,TUR,HPAI,TUR|HPAI,1,0,0,0.56,2.3568,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,GEO,HPAI,GEO|HPAI,2,2,2,0.29,3.0558,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.6943,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,EGY,HPAI,EGY|HPAI,1,1,1,0.29,0.4443,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,TUN,HPAI,TUN|HPAI,0,0,0,0.29,1.4735,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-03-30,MAR,HPAI,MAR|HPAI,1,1,1,0.29,0.7703,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,FRA,HPAI,FRA|HPAI,3,2,2,0.82,3.8852,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,DEU,HPAI,DEU|HPAI,1,1,1,0.82,2.099,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,NLD,HPAI,NLD|HPAI,2,2,2,0.82,2.0959,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,BEL,HPAI,BEL|HPAI,2,2,2,0.82,2.7011,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,ITA,HPAI,ITA|HPAI,1,0,0,0.82,2.2973,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,ESP,HPAI,ESP|HPAI,0,0,0,0.82,2.8943,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,POL,HPAI,POL|HPAI,3,2,2,0.56,2.2091,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,HUN,HPAI,HUN|HPAI,3,2,2,0.56,2.3109,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,ROU,HPAI,ROU|HPAI,0,0,0,0.56,2.737,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,BGR,HPAI,BGR|HPAI,3,0,0,0.56,2.5927,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,SRB,HPAI,SRB|HPAI,1,1,1,0.56,2.5483,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,UKR,HPAI,UKR|HPAI,0,0,0,0.29,2.165,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,MDA,HPAI,MDA|HPAI,2,0,0,0.29,2.4918,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,RUS,HPAI,RUS|HPAI,1,1,1,0.56,2.0009,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,TUR,HPAI,TUR|HPAI,3,1,1,0.56,2.5147,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,GEO,HPAI,GEO|HPAI,1,0,0,0.29,2.312,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.5719,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.1839,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,TUN,HPAI,TUN|HPAI,2,0,0,0.29,1.0553,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-06,MAR,HPAI,MAR|HPAI,0,0,0,0.29,0.4954,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,FRA,HPAI,FRA|HPAI,5,4,4,0.82,3.6803,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,DEU,HPAI,DEU|HPAI,4,4,4,0.82,3.0612,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,NLD,HPAI,NLD|HPAI,2,2,2,0.82,2.9795,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,BEL,HPAI,BEL|HPAI,3,2,2,0.82,3.6237,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,ITA,HPAI,ITA|HPAI,2,1,1,0.82,1.6117,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,ESP,HPAI,ESP|HPAI,1,1,1,0.82,3.4429,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,POL,HPAI,POL|HPAI,5,5,5,0.56,2.9067,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,HUN,HPAI,HUN|HPAI,1,0,0,0.56,2.2142,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,ROU,HPAI,ROU|HPAI,1,1,1,0.56,2.825,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,BGR,HPAI,BGR|HPAI,2,1,1,0.56,2.7779,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,SRB,HPAI,SRB|HPAI,1,1,1,0.56,2.1883,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,UKR,HPAI,UKR|HPAI,0,0,0,0.29,2.0709,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,MDA,HPAI,MDA|HPAI,2,0,0,0.29,2.5365,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,RUS,HPAI,RUS|HPAI,2,1,1,0.56,2.3581,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,TUR,HPAI,TUR|HPAI,2,1,1,0.56,2.5213,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,GEO,HPAI,GEO|HPAI,1,0,0,0.29,2.3698,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.4496,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.2176,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,TUN,HPAI,TUN|HPAI,2,0,0,0.29,0.9295,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-13,MAR,HPAI,MAR|HPAI,1,0,0,0.29,0.5758,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,FRA,HPAI,FRA|HPAI,3,2,2,0.82,3.7268,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,DEU,HPAI,DEU|HPAI,6,4,4,0.82,2.9868,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,NLD,HPAI,NLD|HPAI,2,1,1,0.82,2.5853,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,BEL,HPAI,BEL|HPAI,2,2,2,0.82,3.2349,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,ITA,HPAI,ITA|HPAI,0,0,0,0.82,2.0883,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,ESP,HPAI,ESP|HPAI,2,1,1,0.82,2.2638,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,POL,HPAI,POL|HPAI,2,0,0,0.56,2.6062,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,HUN,HPAI,HUN|HPAI,2,0,0,0.56,2.0331,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,ROU,HPAI,ROU|HPAI,2,2,2,0.56,2.1479,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,BGR,HPAI,BGR|HPAI,1,0,0,0.56,2.2843,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,SRB,HPAI,SRB|HPAI,1,0,0,0.56,1.6527,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,UKR,HPAI,UKR|HPAI,1,0,0,0.29,1.7738,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,MDA,HPAI,MDA|HPAI,4,1,1,0.29,3.005,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,RUS,HPAI,RUS|HPAI,4,3,3,0.56,2.6993,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,TUR,HPAI,TUR|HPAI,3,0,0,0.56,2.118,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,GEO,HPAI,GEO|HPAI,0,0,0,0.29,1.617,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.4429,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.1298,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,TUN,HPAI,TUN|HPAI,1,1,1,0.29,0.8942,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-20,MAR,HPAI,MAR|HPAI,1,1,1,0.29,0.4234,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,FRA,HPAI,FRA|HPAI,2,2,2,0.82,2.103,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,DEU,HPAI,DEU|HPAI,3,2,2,0.82,2.7018,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,NLD,HPAI,NLD|HPAI,2,2,2,0.82,3.0243,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,BEL,HPAI,BEL|HPAI,10,9,9,0.82,3.259,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,ITA,HPAI,ITA|HPAI,1,1,1,0.82,1.55,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,ESP,HPAI,ESP|HPAI,3,3,3,0.82,2.3101,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,POL,HPAI,POL|HPAI,4,3,3,0.56,2.0824,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,HUN,HPAI,HUN|HPAI,1,1,1,0.56,1.4904,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,ROU,HPAI,ROU|HPAI,3,0,0,0.56,2.0245,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,BGR,HPAI,BGR|HPAI,0,0,0,0.56,1.5591,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,SRB,HPAI,SRB|HPAI,1,1,1,0.56,1.0661,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,UKR,HPAI,UKR|HPAI,1,0,0,0.29,1.7251,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,MDA,HPAI,MDA|HPAI,6,0,0,0.29,2.1005,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,RUS,HPAI,RUS|HPAI,1,1,1,0.56,2.5932,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,TUR,HPAI,TUR|HPAI,2,2,2,0.56,2.3974,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,GEO,HPAI,GEO|HPAI,0,0,0,0.29,1.0816,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.2197,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.0583,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,TUN,HPAI,TUN|HPAI,0,0,0,0.29,0.6781,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-04-27,MAR,HPAI,MAR|HPAI,0,0,0,0.29,0.3038,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,FRA,HPAI,FRA|HPAI,3,3,3,0.82,1.6329,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,DEU,HPAI,DEU|HPAI,7,6,6,0.82,2.9074,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,NLD,HPAI,NLD|HPAI,9,8,8,0.82,3.8344,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,BEL,HPAI,BEL|HPAI,6,3,3,0.82,2.618,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,ITA,HPAI,ITA|HPAI,1,1,1,0.82,1.5205,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,ESP,HPAI,ESP|HPAI,0,0,0,0.82,1.1903,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,POL,HPAI,POL|HPAI,2,2,2,0.56,2.3508,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,HUN,HPAI,HUN|HPAI,0,0,0,0.56,1.0361,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,ROU,HPAI,ROU|HPAI,1,0,0,0.56,1.7626,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,BGR,HPAI,BGR|HPAI,0,0,0,0.56,1.2289,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,SRB,HPAI,SRB|HPAI,2,2,2,0.56,1.0985,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,UKR,HPAI,UKR|HPAI,1,0,0,0.29,1.6735,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,MDA,HPAI,MDA|HPAI,4,1,1,0.29,1.9232,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,RUS,HPAI,RUS|HPAI,3,1,1,0.56,3.2998,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,TUR,HPAI,TUR|HPAI,3,2,2,0.56,1.485,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,GEO,HPAI,GEO|HPAI,1,1,1,0.29,0.9538,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,ISR,HPAI,ISR|HPAI,1,1,1,0.82,0.2036,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.0773,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,TUN,HPAI,TUN|HPAI,0,0,0,0.29,0.4513,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-04,MAR,HPAI,MAR|HPAI,0,0,0,0.29,0.3617,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,FRA,HPAI,FRA|HPAI,2,2,2,0.82,0.92,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,DEU,HPAI,DEU|HPAI,6,2,2,0.82,2.6753,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,NLD,HPAI,NLD|HPAI,8,6,6,0.82,2.7975,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,BEL,HPAI,BEL|HPAI,3,2,2,0.82,1.8328,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,ITA,HPAI,ITA|HPAI,1,1,1,0.82,1.3549,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,ESP,HPAI,ESP|HPAI,0,0,0,0.82,0.6446,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,POL,HPAI,POL|HPAI,1,0,0,0.56,1.3753,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,HUN,HPAI,HUN|HPAI,0,0,0,0.56,0.5877,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,ROU,HPAI,ROU|HPAI,2,2,2,0.56,1.0225,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,BGR,HPAI,BGR|HPAI,2,2,2,0.56,1.2239,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,SRB,HPAI,SRB|HPAI,2,1,1,0.56,0.8472,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,UKR,HPAI,UKR|HPAI,3,1,1,0.29,1.8898,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,MDA,HPAI,MDA|HPAI,2,1,1,0.29,1.3733,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,RUS,HPAI,RUS|HPAI,1,0,0,0.56,2.6128,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,TUR,HPAI,TUR|HPAI,1,0,0,0.56,1.5137,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,GEO,HPAI,GEO|HPAI,0,0,0,0.29,0.6998,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.1406,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.0697,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,TUN,HPAI,TUN|HPAI,0,0,0,0.29,0.217,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-11,MAR,HPAI,MAR|HPAI,0,0,0,0.29,0.4039,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-18,FRA,HPAI,FRA|HPAI,3,2,2,0.82,0.8616,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-18,DEU,HPAI,DEU|HPAI,2,1,1,0.82,1.0124,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-18,NLD,HPAI,NLD|HPAI,4,2,2,0.82,1.9476,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-18,BEL,HPAI,BEL|HPAI,1,1,1,0.82,0.9644,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-18,ITA,HPAI,ITA|HPAI,1,1,1,0.82,0.9394,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-18,ESP,HPAI,ESP|HPAI,1,0,0,0.82,0.6067,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-18,POL,HPAI,POL|HPAI,4,3,3,0.56,1.2025,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-18,HUN,HPAI,HUN|HPAI,0,0,0,0.56,0.5237,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-18,ROU,HPAI,ROU|HPAI,1,1,1,0.56,0.728,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-18,BGR,HPAI,BGR|HPAI,0,0,0,0.56,0.622,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-18,SRB,HPAI,SRB|HPAI,1,0,0,0.56,0.3654,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-18,UKR,HPAI,UKR|HPAI,2,0,0,0.29,1.3719,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-18,MDA,HPAI,MDA|HPAI,0,0,0,0.29,0.9471,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-18,RUS,HPAI,RUS|HPAI,1,0,0,0.56,2.421,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-18,TUR,HPAI,TUR|HPAI,0,0,0,0.56,0.8456,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-18,GEO,HPAI,GEO|HPAI,0,0,0,0.29,0.7803,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2020-05-18,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.0779,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
