empresi_id,source_reference,upstream_source,disease,disease_code,country,iso3,latitude,longitude,observation_date,report_date,published_date,species,cases,deaths,status,data_realism
EMPRESI-HPAI-0000181,WAHIS-HPAI-DEU-2020-05-11-01,WAHIS,High pathogenicity avian influenza,HPAI,Germany,DEU,51.8446,6.4116,2020-05-11,2020-05-16,2020-05-21,Cygnus olor (wild),12352,6818,confirmed,synthetic
EMPRESI-ASF-0000008,WAHIS-ASF-ROU-2020-05-04-00,WAHIS,African swine fever,ASF,Romania,ROU,47.6695,25.7101,2020-05-08,2020-05-13,2020-05-21,Sus scrofa domesticus,63,57,confirmed,synthetic
EMPRESI-ASF-0000005,WAHIS-ASF-DEU-2020-04-27-00,WAHIS,African swine fever,ASF,Germany,DEU,49.4172,10.1353,2020-04-29,2020-05-11,2020-05-21,Sus scrofa domesticus,71,60,confirmed,synthetic
EMPRESI-HPAI-0000141,WAHIS-HPAI-POL-2020-04-27-02,WAHIS,High pathogenicity avian influenza,HPAI,Poland,POL,50.7536,22.9387,2020-04-27,2020-05-15,2020-05-21,Meleagris gallopavo (domestic),3190,1785,confirmed,synthetic
EMPRESI-HPAI-0000104,WAHIS-HPAI-DEU-2020-04-20-00,WAHIS,High pathogenicity avian influenza,HPAI,Germany,DEU,53.7509,10.92,2020-04-26,2020-05-15,2020-05-21,Larus spp. (wild),5443,2944,confirmed,synthetic
EMPRESI-HPAI-0000150,WAHIS-HPAI-DEU-2020-05-04-00,WAHIS,High pathogenicity avian influenza,HPAI,Germany,DEU,50.3954,7.0434,2020-05-08,2020-05-11,2020-05-22,Cygnus olor (wild),2836,1578,confirmed,synthetic
EMPRESI-HPAI-0000074,WAHIS-HPAI-HUN-2020-04-06-01,WAHIS,High pathogenicity avian influenza,HPAI,Hungary,HUN,46.6808,20.2339,2020-04-09,2020-05-15,2020-05-22,Cygnus olor (wild),8446,4596,confirmed,synthetic
EMPRESI-HPAI-0000166,WAHIS-HPAI-BEL-2020-05-04-02,WAHIS,High pathogenicity avian influenza,HPAI,Belgium,BEL,50.4107,5.0358,2020-05-09,2020-05-12,2020-05-22,Gallus gallus (domestic),2044,1093,confirmed,synthetic
EMPRESI-HPAI-0000147,WAHIS-HPAI-FRA-2020-05-04-00,WAHIS,High pathogenicity avian influenza,HPAI,France,FRA,49.6521,3.9753,2020-05-05,2020-05-13,2020-05-22,Cygnus olor (wild),3670,1990,confirmed,synthetic
EMPRESI-HPAI-0000172,WAHIS-HPAI-MDA-2020-05-04-00,WAHIS,High pathogenicity avian influenza,HPAI,Moldova,MDA,47.7321,27.9424,2020-05-05,2020-05-18,2020-05-23,Anas platyrhynchos (domestic),2403,1287,confirmed,synthetic
EMPRESI-HPAI-0000139,WAHIS-HPAI-POL-2020-04-27-00,WAHIS,High pathogenicity avian influenza,HPAI,Poland,POL,50.7557,16.3798,2020-04-30,2020-05-12,2020-05-24,Cygnus olor (wild),3084,1677,confirmed,synthetic
EMPRESI-ASF-0000007,WAHIS-ASF-DEU-2020-05-04-00,WAHIS,African swine fever,ASF,Germany,DEU,52.6738,11.5605,2020-05-06,2020-05-18,2020-05-24,Sus scrofa (wild boar),132,113,confirmed,synthetic
EMPRESI-HPAI-0000160,WAHIS-HPAI-NLD-2020-05-04-04,WAHIS,High pathogenicity avian influenza,HPAI,Netherlands,NLD,51.8894,4.4097,2020-05-10,2020-05-15,2020-05-24,Larus spp. (wild),5250,2843,confirmed,synthetic
EMPRESI-HPAI-0000123,WAHIS-HPAI-DEU-2020-04-27-01,WAHIS,High pathogenicity avian influenza,HPAI,Germany,DEU,50.3772,7.4852,2020-05-01,2020-05-16,2020-05-25,Anas platyrhynchos (domestic),3112,1679,confirmed,synthetic
EMPRESI-HPAI-0000193,WAHIS-HPAI-BGR-2020-05-11-00,WAHIS,High pathogenicity avian influenza,HPAI,Bulgaria,BGR,43.1407,26.8327,2020-05-14,2020-05-18,2020-05-25,Meleagris gallopavo (domestic),6784,3728,confirmed,synthetic
EMPRESI-HPAI-0000175,WAHIS-HPAI-TUR-2020-05-04-01,WAHIS,High pathogenicity avian influenza,HPAI,Türkiye,TUR,35.2469,34.9773,2020-05-07,2020-05-21,2020-05-27,Anas platyrhynchos (domestic),2969,1581,confirmed,synthetic
EMPRESI-ASF-0000014,WAHIS-ASF-BGR-2020-05-11-00,WAHIS,African swine fever,ASF,Bulgaria,BGR,41.7453,25.0376,2020-05-13,2020-05-19,2020-05-27,Sus scrofa (wild boar),219,191,confirmed,synthetic
EMPRESI-ASF-0000010,WAHIS-ASF-DEU-2020-05-11-00,WAHIS,African swine fever,ASF,Germany,DEU,49.2533,13.3201,2020-05-12,2020-05-21,2020-05-27,Sus scrofa domesticus,19,16,confirmed,synthetic
EMPRESI-HPAI-0000169,WAHIS-HPAI-POL-2020-05-04-01,WAHIS,High pathogenicity avian influenza,HPAI,Poland,POL,51.4627,22.3666,2020-05-09,2020-05-19,2020-05-28,Gallus gallus (domestic),1483,820,confirmed,synthetic
EMPRESI-HPAI-0000199,WAHIS-HPAI-FRA-2020-05-18-01,WAHIS,High pathogenicity avian influenza,HPAI,France,FRA,48.4749,6.6216,2020-05-18,2020-05-23,2020-05-28,Larus spp. (wild),1661,901,confirmed,synthetic
EMPRESI-HPAI-0000156,WAHIS-HPAI-NLD-2020-05-04-00,WAHIS,High pathogenicity avian influenza,HPAI,Netherlands,NLD,53.2157,5.51,2020-05-10,2020-05-21,2020-05-29,Larus spp. (wild),1847,1007,confirmed,synthetic
EMPRESI-HPAI-0000167,WAHIS-HPAI-ITA-2020-05-04-00,WAHIS,High pathogenicity avian influenza,HPAI,Italy,ITA,41.5547,12.7571,2020-05-08,2020-05-25,2020-05-29,Gallus gallus (domestic),4597,2595,confirmed,synthetic
EMPRESI-ASF-0000012,WAHIS-ASF-POL-2020-05-11-01,WAHIS,African swine fever,ASF,Poland,POL,50.642,18.6951,2020-05-12,2020-05-21,2020-05-29,Sus scrofa (wild boar),238,208,confirmed,synthetic
EMPRESI-HPAI-0000179,WAHIS-HPAI-FRA-2020-05-11-01,WAHIS,High pathogenicity avian influenza,HPAI,France,FRA,44.442,-1.8792,2020-05-13,2020-05-21,2020-05-29,Gallus gallus (domestic),3166,1753,confirmed,synthetic
EMPRESI-ASF-0000009,WAHIS-ASF-SRB-2020-05-04-00,WAHIS,African swine fever,ASF,Serbia,SRB,42.9267,21.7718,2020-05-08,2020-05-19,2020-05-30,Sus scrofa domesticus,7,4,confirmed,synthetic
EMPRESI-HPAI-0000190,WAHIS-HPAI-ITA-2020-05-11-00,WAHIS,High pathogenicity avian influenza,HPAI,Italy,ITA,43.7397,15.712,2020-05-14,2020-05-23,2020-05-30,Anas platyrhynchos (domestic),10590,5870,confirmed,synthetic
EMPRESI-HPAI-0000138,WAHIS-HPAI-ESP-2020-04-27-02,WAHIS,High pathogenicity avian influenza,HPAI,Spain,ESP,39.4223,-6.3935,2020-04-29,2020-05-25,2020-05-30,Larus spp. (wild),4464,2430,confirmed,synthetic
EMPRESI-HPAI-0000124,WAHIS-HPAI-NLD-2020-04-27-00,WAHIS,High pathogenicity avian influenza,HPAI,Netherlands,NLD,52.275,4.3365,2020-05-03,2020-05-22,2020-05-30,Larus spp. (wild),3639,2040,confirmed,synthetic
EMPRESI-HPAI-0000149,WAHIS-HPAI-FRA-2020-05-04-02,WAHIS,High pathogenicity avian influenza,HPAI,France,FRA,47.7859,3.3549,2020-05-05,2020-05-21,2020-05-30,Meleagris gallopavo (domestic),5071,2730,confirmed,synthetic
EMPRESI-HPAI-0000143,WAHIS-HPAI-SRB-2020-04-27-00,WAHIS,High pathogenicity avian influenza,HPAI,Serbia,SRB,43.369,20.7321,2020-04-28,2020-05-20,2020-05-30,Meleagris gallopavo (domestic),3656,2007,confirmed,synthetic
EMPRESI-HPAI-0000106,WAHIS-HPAI-DEU-2020-04-20-02,WAHIS,High pathogenicity avian influenza,HPAI,Germany,DEU,48.9574,9.2888,2020-04-24,2020-05-22,2020-05-31,Cygnus olor (wild),3501,1918,confirmed,synthetic
EMPRESI-HPAI-0000152,WAHIS-HPAI-DEU-2020-05-04-02,WAHIS,High pathogenicity avian influenza,HPAI,Germany,DEU,51.1844,7.758,2020-05-06,2020-05-21,2020-05-31,Meleagris gallopavo (domestic),3237,1735,confirmed,synthetic
EMPRESI-HPAI-0000176,WAHIS-HPAI-GEO-2020-05-04-00,WAHIS,High pathogenicity avian influenza,HPAI,Georgia,GEO,42.4804,44.6188,2020-05-10,2020-05-26,2020-06-01,Anas platyrhynchos (domestic),1650,907,confirmed,synthetic
EMPRESI-HPAI-0000196,WAHIS-HPAI-UKR-2020-05-11-00,WAHIS,High pathogenicity avian influenza,HPAI,Ukraine,UKR,48.8692,36.4745,2020-05-13,2020-05-28,2020-06-01,Larus spp. (wild),6309,3424,confirmed,synthetic
EMPRESI-ASF-0000016,WAHIS-ASF-DEU-2020-05-18-01,WAHIS,African swine fever,ASF,Germany,DEU,48.9611,12.1655,2020-05-21,2020-05-28,2020-06-01,Sus scrofa (wild boar),225,202,confirmed,synthetic
EMPRESI-HPAI-0000173,WAHIS-HPAI-RUS-2020-05-04-00,WAHIS,High pathogenicity avian influenza,HPAI,Russian Federation,RUS,49.8121,42.6985,2020-05-07,2020-05-26,2020-06-01,Cygnus olor (wild),1890,1005,confirmed,synthetic
EMPRESI-HPAI-0000153,WAHIS-HPAI-DEU-2020-05-04-03,WAHIS,High pathogenicity avian influenza,HPAI,Germany,DEU,51.3724,11.0492,2020-05-09,2020-05-25,2020-06-02,Meleagris gallopavo (domestic),4648,2512,confirmed,synthetic
EMPRESI-HPAI-0000154,WAHIS-HPAI-DEU-2020-05-04-04,WAHIS,High pathogenicity avian influenza,HPAI,Germany,DEU,51.1255,11.4616,2020-05-09,2020-05-27,2020-06-02,Cygnus olor (wild),3386,1858,confirmed,synthetic
EMPRESI-HPAI-0000180,WAHIS-HPAI-DEU-2020-05-11-00,WAHIS,High pathogenicity avian influenza,HPAI,Germany,DEU,53.9911,10.7058,2020-05-11,2020-05-25,2020-06-02,Gallus gallus (domestic),3929,2211,confirmed,synthetic
EMPRESI-HPAI-0000178,WAHIS-HPAI-FRA-2020-05-11-00,WAHIS,High pathogenicity avian influenza,HPAI,France,FRA,48.197,1.842,2020-05-13,2020-05-24,2020-06-02,Meleagris gallopavo (domestic),4028,2222,confirmed,synthetic
EMPRESI-HPAI-0000118,WAHIS-HPAI-TUN-2020-04-20-00,WAHIS,High pathogenicity avian influenza,HPAI,Tunisia,TUN,32.651,8.4353,2020-04-26,2020-05-24,2020-06-03,Larus spp. (wild),4764,2621,confirmed,synthetic
EMPRESI-ASF-0000011,WAHIS-ASF-POL-2020-05-11-00,WAHIS,African swine fever,ASF,Poland,POL,49.713,18.2239,2020-05-17,2020-05-27,2020-06-04,Sus scrofa domesticus,1,1,confirmed,synthetic
EMPRESI-ASF-0000019,WAHIS-ASF-BEL-2020-05-18-00,WAHIS,African swine fever,ASF,Belgium,BEL,50.6497,5.549,2020-05-20,2020-05-26,2020-06-04,Sus scrofa domesticus,62,48,confirmed,synthetic
EMPRESI-ASF-0000017,WAHIS-ASF-DEU-2020-05-18-02,WAHIS,African swine fever,ASF,Germany,DEU,50.867,6.2656,2020-05-24,2020-05-27,2020-06-04,Sus scrofa (wild boar),222,193,confirmed,synthetic
EMPRESI-HPAI-0000186,WAHIS-HPAI-NLD-2020-05-11-04,WAHIS,High pathogenicity avian influenza,HPAI,Netherlands,NLD,51.4814,5.2803,2020-05-14,2020-05-23,2020-06-04,Anas platyrhynchos (domestic),3429,1869,confirmed,synthetic
EMPRESI-HPAI-0000158,WAHIS-HPAI-NLD-2020-05-04-02,WAHIS,High pathogenicity avian influenza,HPAI,Netherlands,NLD,52.4568,5.9922,2020-05-07,2020-06-01,2020-06-06,Anas platyrhynchos (domestic),2285,1218,confirmed,synthetic
EMPRESI-ASF-0000022,WAHIS-ASF-HUN-2020-05-18-00,WAHIS,African swine fever,ASF,Hungary,HUN,45.8658,18.8239,2020-05-18,2020-05-30,2020-06-06,Sus scrofa (wild boar),5,5,confirmed,synthetic
EMPRESI-HPAI-0000148,WAHIS-HPAI-FRA-2020-05-04-01,WAHIS,High pathogenicity avian influenza,HPAI,France,FRA,45.5917,7.4328,2020-05-08,2020-05-31,2020-06-06,Anas platyrhynchos (domestic),2747,1485,confirmed,synthetic
EMPRESI-HPAI-0000203,WAHIS-HPAI-BEL-2020-05-18-00,WAHIS,High pathogenicity avian influenza,HPAI,Belgium,BEL,50.0847,4.04,2020-05-23,2020-05-29,2020-06-06,Cygnus olor (wild),2403,1324,confirmed,synthetic
EMPRESI-HPAI-0000206,WAHIS-HPAI-POL-2020-05-18-01,WAHIS,High pathogenicity avian influenza,HPAI,Poland,POL,50.8469,18.7648,2020-05-21,2020-05-31,2020-06-08,Larus spp. (wild),3824,2174,confirmed,synthetic
EMPRESI-HPAI-0000183,WAHIS-HPAI-NLD-2020-05-11-01,WAHIS,High pathogenicity avian influenza,HPAI,Netherlands,NLD,52.8016,4.4418,2020-05-12,2020-05-28,2020-06-08,Larus spp. (wild),2089,1146,confirmed,synthetic
EMPRESI-HPAI-0000192,WAHIS-HPAI-ROU-2020-05-11-01,WAHIS,High pathogenicity avian influenza,HPAI,Romania,ROU,44.7242,25.6934,2020-05-12,2020-05-29,2020-06-08,Gallus gallus (domestic),6849,3757,confirmed,synthetic
EMPRESI-HPAI-0000194,WAHIS-HPAI-BGR-2020-05-11-01,WAHIS,High pathogenicity avian influenza,HPAI,Bulgaria,BGR,43.6795,25.8296,2020-05-15,2020-05-31,2020-06-08,Larus spp. (wild),6411,3502,confirmed,synthetic
EMPRESI-HPAI-0000195,WAHIS-HPAI-SRB-2020-05-11-00,WAHIS,High pathogenicity avian influenza,HPAI,Serbia,SRB,42.9501,21.3322,2020-05-14,2020-05-28,2020-06-08,Larus spp. (wild),233,132,confirmed,synthetic
EMPRESI-HPAI-0000174,WAHIS-HPAI-TUR-2020-05-04-00,WAHIS,High pathogenicity avian influenza,HPAI,Türkiye,TUR,37.8837,31.3096,2020-05-06,2020-06-02,2020-06-09,Gallus gallus (domestic),5793,3152,confirmed,synthetic
EMPRESI-ASF-0000025,WAHIS-ASF-SRB-2020-05-18-00,WAHIS,African swine fever,ASF,Serbia,SRB,43.4089,22.4151,2020-05-18,2020-06-03,2020-06-11,Sus scrofa (wild boar),88,78,confirmed,synthetic
EMPRESI-HPAI-0000159,WAHIS-HPAI-NLD-2020-05-04-03,WAHIS,High pathogenicity avian influenza,HPAI,Netherlands,NLD,51.7677,5.7224,2020-05-09,2020-06-01,2020-06-11,Gallus gallus (domestic),2658,1472,confirmed,synthetic
EMPRESI-ASF-0000039,WAHIS-ASF-SRB-2020-05-25-00,WAHIS,African swine fever,ASF,Serbia,SRB,43.5791,21.2344,2020-05-25,2020-06-05,2020-06-11,Sus scrofa domesticus,356,319,confirmed,synthetic
EMPRESI-HPAI-0000185,WAHIS-HPAI-NLD-2020-05-11-03,WAHIS,High pathogenicity avian influenza,HPAI,Netherlands,NLD,52.996,6.2866,2020-05-13,2020-06-06,2020-06-12,Cygnus olor (wild),3614,2020,confirmed,synthetic
EMPRESI-ASF-0000032,WAHIS-ASF-ITA-2020-05-25-01,WAHIS,African swine fever,ASF,Italy,ITA,40.4788,13.5058,2020-05-29,2020-06-02,2020-06-12,Sus scrofa domesticus,146,133,confirmed,synthetic
EMPRESI-ASF-0000041,WAHIS-ASF-SRB-2020-05-25-02,WAHIS,African swine fever,ASF,Serbia,SRB,44.7135,20.9914,2020-05-30,2020-06-03,2020-06-12,Sus scrofa (wild boar),132,120,confirmed,synthetic
EMPRESI-ASF-0000018,WAHIS-ASF-NLD-2020-05-18-00,WAHIS,African swine fever,ASF,Netherlands,NLD,51.9151,4.2389,2020-05-20,2020-06-05,2020-06-12,Sus scrofa (wild boar),98,84,confirmed,synthetic
EMPRESI-HPAI-0000218,WAHIS-HPAI-HUN-2020-06-01-00,WAHIS,High pathogenicity avian influenza,HPAI,Hungary,HUN,45.8745,19.3031,2020-06-03,2020-06-08,2020-06-12,Gallus gallus (domestic),3169,1760,confirmed,synthetic
EMPRESI-HPAI-0000171,WAHIS-HPAI-SRB-2020-05-04-01,WAHIS,High pathogenicity avian influenza,HPAI,Serbia,SRB,44.784,21.6849,2020-05-04,2020-06-01,2020-06-13,Meleagris gallopavo (domestic),6033,3360,confirmed,synthetic
EMPRESI-ASF-0000043,WAHIS-ASF-TUR-2020-05-25-00,WAHIS,African swine fever,ASF,Türkiye,TUR,42.1035,31.5332,2020-05-25,2020-06-04,2020-06-13,Sus scrofa (wild boar),30,23,confirmed,synthetic
EMPRESI-HPAI-0000129,WAHIS-HPAI-BEL-2020-04-27-03,WAHIS,High pathogenicity avian influenza,HPAI,Belgium,BEL,50.7052,5.9102,2020-04-27,2020-06-07,2020-06-13,Cygnus olor (wild),2334,1325,confirmed,synthetic
EMPRESI-HPAI-0000211,WAHIS-HPAI-NLD-2020-05-25-02,WAHIS,High pathogenicity avian influenza,HPAI,Netherlands,NLD,51.9139,5.7919,2020-05-31,2020-06-06,2020-06-13,Anas platyrhynchos (domestic),1845,1018,confirmed,synthetic
EMPRESI-HPAI-0000210,WAHIS-HPAI-NLD-2020-05-25-01,WAHIS,High pathogenicity avian influenza,HPAI,Netherlands,NLD,52.2374,6.0809,2020-05-29,2020-06-03,2020-06-13,Cygnus olor (wild),60,29,confirmed,synthetic
EMPRESI-ASF-0000024,WAHIS-ASF-BGR-2020-05-18-00,WAHIS,African swine fever,ASF,Bulgaria,BGR,41.4701,24.9708,2020-05-24,2020-06-05,2020-06-14,Sus scrofa (wild boar),265,229,confirmed,synthetic
EMPRESI-ASF-0000044,WAHIS-ASF-DEU-2020-06-01-00,WAHIS,African swine fever,ASF,Germany,DEU,53.5564,11.213,2020-06-03,2020-06-07,2020-06-15,Sus scrofa (wild boar),25,19,confirmed,synthetic
EMPRESI-HPAI-0000207,WAHIS-HPAI-POL-2020-05-18-02,WAHIS,High pathogenicity avian influenza,HPAI,Poland,POL,49.6594,21.3486,2020-05-24,2020-06-10,2020-06-15,Larus spp. (wild),4144,2288,confirmed,synthetic
EMPRESI-ASF-0000069,WAHIS-ASF-SRB-2020-06-01-03,WAHIS,African swine fever,ASF,Serbia,SRB,44.0703,20.5894,2020-06-01,2020-06-05,2020-06-16,Sus scrofa (wild boar),39,37,confirmed,synthetic
EMPRESI-HPAI-0000182,WAHIS-HPAI-NLD-2020-05-11-00,WAHIS,High pathogenicity avian influenza,HPAI,Netherlands,NLD,51.5533,5.1184,2020-05-16,2020-06-08,2020-06-16,Meleagris gallopavo (domestic),10380,5716,confirmed,synthetic
EMPRESI-HPAI-0000201,WAHIS-HPAI-NLD-2020-05-18-00,WAHIS,High pathogenicity avian influenza,HPAI,Netherlands,NLD,51.9815,5.6554,2020-05-23,2020-06-07,2020-06-17,Gallus gallus (domestic),3836,2132,confirmed,synthetic
EMPRESI-ASF-0000111,WAHIS-ASF-ROU-2020-06-08-05,WAHIS,African swine fever,ASF,Romania,ROU,47.0679,24.0901,2020-06-08,2020-06-11,2020-06-17,Sus scrofa (wild boar),37,34,confirmed,synthetic
EMPRESI-ASF-0000042,WAHIS-ASF-SRB-2020-05-25-03,WAHIS,African swine fever,ASF,Serbia,SRB,43.453,19.297,2020-05-31,2020-06-10,2020-06-17,Sus scrofa (wild boar),77,69,confirmed,synthetic
EMPRESI-HPAI-0000205,WAHIS-HPAI-POL-2020-05-18-00,WAHIS,High pathogenicity avian influenza,HPAI,Poland,POL,52.7524,18.8787,2020-05-22,2020-06-09,2020-06-17,Meleagris gallopavo (domestic),3034,1687,confirmed,synthetic
EMPRESI-ASF-0000031,WAHIS-ASF-ITA-2020-05-25-00,WAHIS,African swine fever,ASF,Italy,ITA,41.5388,15.671,2020-05-26,2020-06-08,2020-06-18,Sus scrofa (wild boar),16,14,confirmed,synthetic
EMPRESI-ASF-0000037,WAHIS-ASF-ROU-2020-05-25-00,WAHIS,African swine fever,ASF,Romania,ROU,47.8725,26.9342,2020-05-29,2020-06-11,2020-06-19,Sus scrofa domesticus,97,90,confirmed,synthetic
EMPRESI-ASF-0000088,WAHIS-ASF-ITA-2020-06-08-01,WAHIS,African swine fever,ASF,Italy,ITA,41.7184,14.9485,2020-06-10,2020-06-14,2020-06-19,Sus scrofa (wild boar),17,14,confirmed,synthetic
EMPRESI-ASF-0000062,WAHIS-ASF-ROU-2020-06-01-00,WAHIS,African swine fever,ASF,Romania,ROU,46.8617,28.2504,2020-06-06,2020-06-11,2020-06-20,Sus scrofa (wild boar),75,66,confirmed,synthetic
EMPRESI-ASF-0000079,WAHIS-ASF-NLD-2020-06-08-01,WAHIS,African swine fever,ASF,Netherlands,NLD,51.3975,4.8771,2020-06-08,2020-06-16,2020-06-21,Sus scrofa (wild boar),137,120,confirmed,synthetic
EMPRESI-HPAI-0000219,WAHIS-HPAI-NLD-2020-06-08-00,WAHIS,High pathogenicity avian influenza,HPAI,Netherlands,NLD,52.3782,5.0972,2020-06-09,2020-06-16,2020-06-21,Larus spp. (wild),2916,1599,confirmed,synthetic
EMPRESI-ASF-0000047,WAHIS-ASF-DEU-2020-06-01-03,WAHIS,African swine fever,ASF,Germany,DEU,52.1897,11.0209,2020-06-01,2020-06-10,2020-06-21,Sus scrofa (wild boar),152,132,confirmed,synthetic
EMPRESI-ASF-0000065,WAHIS-ASF-ROU-2020-06-01-03,WAHIS,African swine fever,ASF,Romania,ROU,47.6475,26.1335,2020-06-05,2020-06-15,2020-06-22,Sus scrofa (wild boar),184,167,confirmed,synthetic
EMPRESI-ASF-0000064,WAHIS-ASF-ROU-2020-06-01-02,WAHIS,African swine fever,ASF,Romania,ROU,46.7887,24.5927,2020-06-02,2020-06-16,2020-06-22,Sus scrofa domesticus,248,216,confirmed,synthetic
EMPRESI-HPAI-0000202,WAHIS-HPAI-NLD-2020-05-18-01,WAHIS,High pathogenicity avian influenza,HPAI,Netherlands,NLD,51.3884,6.5862,2020-05-21,2020-06-16,2020-06-23,Gallus gallus (domestic),3728,2025,confirmed,synthetic
EMPRESI-ASF-0000060,WAHIS-ASF-HUN-2020-06-01-02,WAHIS,African swine fever,ASF,Hungary,HUN,46.2954,20.8589,2020-06-03,2020-06-17,2020-06-23,Sus scrofa domesticus,127,112,confirmed,synthetic
EMPRESI-ASF-0000163,WAHIS-ASF-BEL-2020-06-15-08,WAHIS,African swine fever,ASF,Belgium,BEL,51.3821,5.0948,2020-06-15,2020-06-19,2020-06-23,Sus scrofa (wild boar),24,24,confirmed,synthetic
EMPRESI-HPAI-0000216,WAHIS-HPAI-ESP-2020-06-01-00,WAHIS,High pathogenicity avian influenza,HPAI,Spain,ESP,41.484,-4.0331,2020-06-03,2020-06-18,2020-06-24,Larus spp. (wild),1685,953,confirmed,synthetic
EMPRESI-HPAI-0000214,WAHIS-HPAI-RUS-2020-05-25-00,WAHIS,High pathogenicity avian influenza,HPAI,Russian Federation,RUS,55.7515,44.7908,2020-05-27,2020-06-13,2020-06-24,Cygnus olor (wild),5293,2918,confirmed,synthetic
EMPRESI-ASF-0000105,WAHIS-ASF-HUN-2020-06-08-05,WAHIS,African swine fever,ASF,Hungary,HUN,47.701,21.1727,2020-06-09,2020-06-19,2020-06-25,Sus scrofa domesticus,42,36,confirmed,synthetic
EMPRESI-ASF-0000082,WAHIS-ASF-NLD-2020-06-08-04,WAHIS,African swine fever,ASF,Netherlands,NLD,52.9531,4.6,2020-06-10,2020-06-18,2020-06-25,Sus scrofa domesticus,71,63,confirmed,synthetic
EMPRESI-HPAI-0000217,WAHIS-HPAI-ESP-2020-06-01-01,WAHIS,High pathogenicity avian influenza,HPAI,Spain,ESP,38.5183,-6.3616,2020-06-02,2020-06-18,2020-06-25,Anas platyrhynchos (domestic),3625,1929,confirmed,synthetic
EMPRESI-ASF-0000075,WAHIS-ASF-FRA-2020-06-08-01,WAHIS,African swine fever,ASF,France,FRA,47.3249,0.0923,2020-06-08,2020-06-16,2020-06-25,Sus scrofa domesticus,287,257,confirmed,synthetic
EMPRESI-ASF-0000038,WAHIS-ASF-ROU-2020-05-25-01,WAHIS,African swine fever,ASF,Romania,ROU,47.1917,26.2149,2020-05-31,2020-06-19,2020-06-25,Sus scrofa (wild boar),413,358,confirmed,synthetic
EMPRESI-ASF-0000190,WAHIS-ASF-POL-2020-06-15-08,WAHIS,African swine fever,ASF,Poland,POL,54.2976,20.4639,2020-06-15,2020-06-21,2020-06-26,Sus scrofa (wild boar),126,108,confirmed,synthetic
EMPRESI-HPAI-0000212,WAHIS-HPAI-BEL-2020-05-25-00,WAHIS,High pathogenicity avian influenza,HPAI,Belgium,BEL,50.9998,4.9931,2020-05-25,2020-06-19,2020-06-26,Cygnus olor (wild),951,545,confirmed,synthetic
EMPRESI-ASF-0000054,WAHIS-ASF-ITA-2020-06-01-01,WAHIS,African swine fever,ASF,Italy,ITA,42.8383,12.5012,2020-06-05,2020-06-17,2020-06-26,Sus scrofa domesticus,46,38,confirmed,synthetic
EMPRESI-ASF-0000178,WAHIS-ASF-ESP-2020-06-15-00,WAHIS,African swine fever,ASF,Spain,ESP,38.8736,-0.4786,2020-06-17,2020-06-20,2020-06-26,Sus scrofa domesticus,13,11,confirmed,synthetic
EMPRESI-ASF-0000162,WAHIS-ASF-BEL-2020-06-15-07,WAHIS,African swine fever,ASF,Belgium,BEL,49.9763,3.889,2020-06-17,2020-06-21,2020-06-26,Sus scrofa domesticus,219,189,confirmed,synthetic
EMPRESI-ASF-0000086,WAHIS-ASF-BEL-2020-06-08-02,WAHIS,African swine fever,ASF,Belgium,BEL,49.8603,3.8262,2020-06-13,2020-06-21,2020-06-27,Sus scrofa (wild boar),4,4,confirmed,synthetic
EMPRESI-ASF-0000125,WAHIS-ASF-SRB-2020-06-08-07,WAHIS,African swine fever,ASF,Serbia,SRB,44.3875,22.9055,2020-06-10,2020-06-18,2020-06-27,Sus scrofa domesticus,255,220,confirmed,synthetic
EMPRESI-ASF-0000071,WAHIS-ASF-UKR-2020-06-01-00,WAHIS,African swine fever,ASF,Ukraine,UKR,49.8325,27.8706,2020-06-04,2020-06-18,2020-06-27,Sus scrofa (wild boar),252,223,confirmed,synthetic
EMPRESI-HPAI-0000213,WAHIS-HPAI-MDA-2020-05-25-00,WAHIS,High pathogenicity avian influenza,HPAI,Moldova,MDA,46.8335,29.1675,2020-05-26,2020-06-24,2020-06-28,Anas platyrhynchos (domestic),2723,1536,confirmed,synthetic
EMPRESI-ASF-0000112,WAHIS-ASF-ROU-2020-06-08-06,WAHIS,African swine fever,ASF,Romania,ROU,46.1206,26.102,2020-06-09,2020-06-15,2020-06-28,Sus scrofa (wild boar),102,91,confirmed,synthetic
EMPRESI-ASF-0000117,WAHIS-ASF-BGR-2020-06-08-01,WAHIS,African swine fever,ASF,Bulgaria,BGR,42.0626,24.8987,2020-06-12,2020-06-21,2020-06-28,Sus scrofa (wild boar),173,145,confirmed,synthetic
EMPRESI-ASF-0000056,WAHIS-ASF-ITA-2020-06-01-03,WAHIS,African swine fever,ASF,Italy,ITA,41.9317,12.7898,2020-06-06,2020-06-19,2020-06-29,Sus scrofa (wild boar),147,124,confirmed,synthetic
EMPRESI-ASF-0000096,WAHIS-ASF-POL-2020-06-08-02,WAHIS,African swine fever,ASF,Poland,POL,53.8724,18.1952,2020-06-14,2020-06-23,2020-06-29,Sus scrofa domesticus,29,26,confirmed,synthetic
EMPRESI-ASF-0000095,WAHIS-ASF-POL-2020-06-08-01,WAHIS,African swine fever,ASF,Poland,POL,51.8548,23.6656,2020-06-13,2020-06-21,2020-06-29,Sus scrofa domesticus,180,163,confirmed,synthetic
