week_start,iso3,t2m_mean_c,t2m_min_c,t2m_max_c,total_precipitation_mm,relative_humidity_pct,wind_speed_10m_ms,aggregation,release_lag_days,data_realism
2020-03-30,MDA,2.796,-1.804,7.896,18.21,68.49,3.364,country_area_weighted_mean,6,synthetic
2020-03-30,RUS,-3.395,-7.995,1.705,46.198,71.71,3.924,country_area_weighted_mean,6,synthetic
2020-03-30,TUR,3.125,-1.475,8.225,26.687,70.43,3.534,country_area_weighted_mean,6,synthetic
2020-03-30,GEO,1.982,-2.618,7.082,45.25,72.13,3.905,country_area_weighted_mean,6,synthetic
2020-03-30,ISR,12.867,8.267,17.967,37.549,62.16,3.751,country_area_weighted_mean,6,synthetic
2020-03-30,EGY,14.979,10.379,20.079,51.482,66.25,4.03,country_area_weighted_mean,6,synthetic
2020-03-30,TUN,8.519,3.919,13.619,40.364,70.59,3.807,country_area_weighted_mean,6,synthetic
2020-03-30,MAR,13.096,8.496,18.196,50.715,65.9,4.014,country_area_weighted_mean,6,synthetic
2020-04-06,FRA,2.148,-2.452,7.248,72.893,79.72,4.458,country_area_weighted_mean,6,synthetic
2020-04-06,DEU,1.34,-3.26,6.44,24.267,67.68,3.485,country_area_weighted_mean,6,synthetic
2020-04-06,NLD,-1.751,-6.351,3.349,22.315,63.95,3.446,country_area_weighted_mean,6,synthetic
2020-04-06,BEL,-2.992,-7.592,2.108,39.912,69.67,3.798,country_area_weighted_mean,6,synthetic
2020-04-06,ITA,4.684,0.084,9.784,27.893,64.16,3.558,country_area_weighted_mean,6,synthetic
2020-04-06,ESP,6.385,1.785,11.485,68.693,76.79,4.374,country_area_weighted_mean,6,synthetic
2020-04-06,POL,2.274,-2.326,7.374,26.809,66.57,3.536,country_area_weighted_mean,6,synthetic
2020-04-06,HUN,4.384,-0.216,9.484,30.183,70.16,3.604,country_area_weighted_mean,6,synthetic
2020-04-06,ROU,4.248,-0.352,9.348,47.188,66.78,3.944,country_area_weighted_mean,6,synthetic
2020-04-06,BGR,4.519,-0.081,9.619,37.371,70.17,3.747,country_area_weighted_mean,6,synthetic
2020-04-06,SRB,6.517,1.917,11.617,52.688,71.34,4.054,country_area_weighted_mean,6,synthetic
2020-04-06,UKR,3.85,-0.75,8.95,23.26,68.27,3.465,country_area_weighted_mean,6,synthetic
2020-04-06,MDA,4.536,-0.064,9.636,36.51,70.27,3.73,country_area_weighted_mean,6,synthetic
2020-04-06,RUS,-0.592,-5.192,4.508,35.503,65.26,3.71,country_area_weighted_mean,6,synthetic
2020-04-06,TUR,4.647,0.047,9.747,31.658,68.3,3.633,country_area_weighted_mean,6,synthetic
2020-04-06,GEO,4.502,-0.098,9.602,26.643,70.11,3.533,country_area_weighted_mean,6,synthetic
2020-04-06,ISR,13.967,9.367,19.067,36.807,59.53,3.736,country_area_weighted_mean,6,synthetic
2020-04-06,EGY,17.52,12.92,22.62,25.043,60.61,3.501,country_area_weighted_mean,6,synthetic
2020-04-06,TUN,9.779,5.179,14.879,24.7,72.16,3.494,country_area_weighted_mean,6,synthetic
2020-04-06,MAR,15.185,10.585,20.285,44.623,68.89,3.892,country_area_weighted_mean,6,synthetic
2020-04-13,FRA,5.703,1.103,10.803,87.222,83.07,4.744,country_area_weighted_mean,6,synthetic
2020-04-13,DEU,1.9,-2.7,7.0,40.873,77.33,3.817,country_area_weighted_mean,6,synthetic
2020-04-13,NLD,-0.841,-5.441,4.259,35.344,69.23,3.707,country_area_weighted_mean,6,synthetic
2020-04-13,BEL,2.099,-2.501,7.199,55.044,75.43,4.101,country_area_weighted_mean,6,synthetic
2020-04-13,ITA,9.452,4.852,14.552,29.242,62.43,3.585,country_area_weighted_mean,6,synthetic
2020-04-13,ESP,6.15,1.55,11.25,66.405,72.63,4.328,country_area_weighted_mean,6,synthetic
2020-04-13,POL,1.878,-2.722,6.978,43.689,72.23,3.874,country_area_weighted_mean,6,synthetic
2020-04-13,HUN,5.668,1.068,10.768,28.747,71.58,3.575,country_area_weighted_mean,6,synthetic
2020-04-13,ROU,4.198,-0.402,9.298,34.08,64.14,3.682,country_area_weighted_mean,6,synthetic
2020-04-13,BGR,6.102,1.502,11.202,45.72,70.88,3.914,country_area_weighted_mean,6,synthetic
2020-04-13,SRB,8.319,3.719,13.419,48.304,71.82,3.966,country_area_weighted_mean,6,synthetic
2020-04-13,UKR,7.732,3.132,12.832,28.997,63.17,3.58,country_area_weighted_mean,6,synthetic
2020-04-13,MDA,6.175,1.575,11.275,41.311,68.06,3.826,country_area_weighted_mean,6,synthetic
2020-04-13,RUS,2.145,-2.455,7.245,36.132,59.79,3.723,country_area_weighted_mean,6,synthetic
2020-04-13,TUR,6.112,1.512,11.212,34.061,69.17,3.681,country_area_weighted_mean,6,synthetic
2020-04-13,GEO,6.288,1.688,11.388,32.736,67.36,3.655,country_area_weighted_mean,6,synthetic
2020-04-13,ISR,14.891,10.291,19.991,31.746,64.11,3.635,country_area_weighted_mean,6,synthetic
2020-04-13,EGY,16.565,11.965,21.665,21.53,57.2,3.431,country_area_weighted_mean,6,synthetic
2020-04-13,TUN,10.93,6.33,16.03,23.266,68.0,3.465,country_area_weighted_mean,6,synthetic
2020-04-13,MAR,14.243,9.643,19.343,42.014,69.62,3.84,country_area_weighted_mean,6,synthetic
2020-04-20,FRA,6.125,1.525,11.225,72.061,79.05,4.441,country_area_weighted_mean,6,synthetic
2020-04-20,DEU,4.595,-0.005,9.695,41.418,75.48,3.828,country_area_weighted_mean,6,synthetic
2020-04-20,NLD,3.151,-1.449,8.251,22.041,62.39,3.441,country_area_weighted_mean,6,synthetic
2020-04-20,BEL,4.713,0.113,9.813,47.153,75.49,3.943,country_area_weighted_mean,6,synthetic
2020-04-20,ITA,8.557,3.957,13.657,38.156,69.51,3.763,country_area_weighted_mean,6,synthetic
2020-04-20,ESP,8.057,3.457,13.157,36.527,64.03,3.731,country_area_weighted_mean,6,synthetic
2020-04-20,POL,3.299,-1.301,8.399,24.446,69.04,3.489,country_area_weighted_mean,6,synthetic
2020-04-20,HUN,8.496,3.896,13.596,34.046,66.36,3.681,country_area_weighted_mean,6,synthetic
2020-04-20,ROU,7.208,2.608,12.308,28.932,62.04,3.579,country_area_weighted_mean,6,synthetic
2020-04-20,BGR,7.51,2.91,12.61,32.03,72.04,3.641,country_area_weighted_mean,6,synthetic
2020-04-20,SRB,9.017,4.417,14.117,28.305,68.92,3.566,country_area_weighted_mean,6,synthetic
2020-04-20,UKR,9.179,4.579,14.279,26.022,64.71,3.52,country_area_weighted_mean,6,synthetic
2020-04-20,MDA,7.286,2.686,12.386,62.904,79.66,4.258,country_area_weighted_mean,6,synthetic
2020-04-20,RUS,1.771,-2.829,6.871,35.562,60.03,3.711,country_area_weighted_mean,6,synthetic
2020-04-20,TUR,8.182,3.582,13.282,32.459,68.4,3.649,country_area_weighted_mean,6,synthetic
2020-04-20,GEO,8.879,4.279,13.979,23.244,68.16,3.465,country_area_weighted_mean,6,synthetic
2020-04-20,ISR,14.731,10.131,19.831,28.604,63.6,3.572,country_area_weighted_mean,6,synthetic
2020-04-20,EGY,19.645,15.045,24.745,40.328,60.36,3.807,country_area_weighted_mean,6,synthetic
2020-04-20,TUN,11.611,7.011,16.711,21.565,61.41,3.431,country_area_weighted_mean,6,synthetic
2020-04-20,MAR,14.733,10.133,19.833,24.797,65.93,3.496,country_area_weighted_mean,6,synthetic
2020-04-27,FRA,9.104,4.504,14.204,42.64,69.83,3.853,country_area_weighted_mean,6,synthetic
2020-04-27,DEU,6.065,1.465,11.165,30.51,68.31,3.61,country_area_weighted_mean,6,synthetic
2020-04-27,NLD,4.192,-0.408,9.292,25.694,58.25,3.514,country_area_weighted_mean,6,synthetic
2020-04-27,BEL,6.894,2.294,11.994,55.916,74.1,4.118,country_area_weighted_mean,6,synthetic
2020-04-27,ITA,11.163,6.563,16.263,41.742,65.51,3.835,country_area_weighted_mean,6,synthetic
2020-04-27,ESP,9.148,4.548,14.248,41.555,63.32,3.831,country_area_weighted_mean,6,synthetic
2020-04-27,POL,8.053,3.453,13.153,32.027,68.32,3.641,country_area_weighted_mean,6,synthetic
2020-04-27,HUN,11.424,6.824,16.524,34.026,71.3,3.681,country_area_weighted_mean,6,synthetic
2020-04-27,ROU,9.476,4.876,14.576,42.161,68.41,3.843,country_area_weighted_mean,6,synthetic
2020-04-27,BGR,9.778,5.178,14.878,21.274,64.36,3.425,country_area_weighted_mean,6,synthetic
2020-04-27,SRB,12.572,7.972,17.672,27.59,65.72,3.552,country_area_weighted_mean,6,synthetic
2020-04-27,UKR,8.824,4.224,13.924,21.851,64.84,3.437,country_area_weighted_mean,6,synthetic
2020-04-27,MDA,9.83,5.23,14.93,47.705,74.16,3.954,country_area_weighted_mean,6,synthetic
2020-04-27,RUS,4.09,-0.51,9.19,29.217,60.72,3.584,country_area_weighted_mean,6,synthetic
2020-04-27,TUR,9.455,4.855,14.555,50.556,65.51,4.011,country_area_weighted_mean,6,synthetic
2020-04-27,GEO,11.905,7.305,17.005,24.266,65.26,3.485,country_area_weighted_mean,6,synthetic
2020-04-27,ISR,17.684,13.084,22.784,24.655,56.51,3.493,country_area_weighted_mean,6,synthetic
2020-04-27,EGY,21.464,16.864,26.564,20.944,56.5,3.419,country_area_weighted_mean,6,synthetic
2020-04-27,TUN,13.715,9.115,18.815,28.507,65.48,3.57,country_area_weighted_mean,6,synthetic
2020-04-27,MAR,16.648,12.048,21.748,29.669,64.14,3.593,country_area_weighted_mean,6,synthetic
2020-05-04,FRA,11.723,7.123,16.823,49.907,68.12,3.998,country_area_weighted_mean,6,synthetic
2020-05-04,DEU,7.957,3.357,13.057,43.745,71.07,3.875,country_area_weighted_mean,6,synthetic
2020-05-04,NLD,5.621,1.021,10.721,42.115,64.28,3.842,country_area_weighted_mean,6,synthetic
2020-05-04,BEL,8.776,4.176,13.876,45.292,74.42,3.906,country_area_weighted_mean,6,synthetic
2020-05-04,ITA,11.092,6.492,16.192,25.545,62.08,3.511,country_area_weighted_mean,6,synthetic
2020-05-04,ESP,12.102,7.502,17.202,24.821,55.02,3.496,country_area_weighted_mean,6,synthetic
2020-05-04,POL,9.673,5.073,14.773,58.593,73.9,4.172,country_area_weighted_mean,6,synthetic
2020-05-04,HUN,13.008,8.408,18.108,24.271,66.84,3.485,country_area_weighted_mean,6,synthetic
2020-05-04,ROU,10.92,6.32,16.02,39.505,68.95,3.79,country_area_weighted_mean,6,synthetic
2020-05-04,BGR,11.451,6.851,16.551,17.807,60.66,3.356,country_area_weighted_mean,6,synthetic
2020-05-04,SRB,14.067,9.467,19.167,53.011,71.98,4.06,country_area_weighted_mean,6,synthetic
2020-05-04,UKR,10.393,5.793,15.493,31.013,65.7,3.62,country_area_weighted_mean,6,synthetic
2020-05-04,MDA,10.843,6.243,15.943,48.103,74.38,3.962,country_area_weighted_mean,6,synthetic
2020-05-04,RUS,5.003,0.403,10.103,39.591,64.8,3.792,country_area_weighted_mean,6,synthetic
2020-05-04,TUR,12.12,7.52,17.22,44.201,65.22,3.884,country_area_weighted_mean,6,synthetic
2020-05-04,GEO,13.631,9.031,18.731,35.183,60.56,3.704,country_area_weighted_mean,6,synthetic
2020-05-04,ISR,17.45,12.85,22.55,16.819,53.64,3.336,country_area_weighted_mean,6,synthetic
2020-05-04,EGY,20.608,16.008,25.708,22.407,59.95,3.448,country_area_weighted_mean,6,synthetic
2020-05-04,TUN,15.639,11.039,20.739,28.987,66.43,3.58,country_area_weighted_mean,6,synthetic
2020-05-04,MAR,17.303,12.703,22.403,59.0,71.57,4.18,country_area_weighted_mean,6,synthetic
2020-05-11,FRA,13.22,8.62,18.32,19.52,57.9,3.39,country_area_weighted_mean,6,synthetic
2020-05-11,DEU,9.205,4.605,14.305,38.515,72.65,3.77,country_area_weighted_mean,6,synthetic
2020-05-11,NLD,7.787,3.187,12.887,25.406,64.86,3.508,country_area_weighted_mean,6,synthetic
2020-05-11,BEL,11.394,6.794,16.494,44.367,68.82,3.887,country_area_weighted_mean,6,synthetic
2020-05-11,ITA,12.786,8.186,17.886,34.525,62.87,3.691,country_area_weighted_mean,6,synthetic
2020-05-11,ESP,14.742,10.142,19.842,19.606,55.9,3.392,country_area_weighted_mean,6,synthetic
2020-05-11,POL,12.052,7.452,17.152,33.414,62.81,3.668,country_area_weighted_mean,6,synthetic
2020-05-11,HUN,15.648,11.048,20.748,18.82,63.18,3.376,country_area_weighted_mean,6,synthetic
2020-05-11,ROU,13.668,9.068,18.768,33.525,62.42,3.67,country_area_weighted_mean,6,synthetic
2020-05-11,BGR,12.403,7.803,17.503,21.279,62.85,3.426,country_area_weighted_mean,6,synthetic
2020-05-11,SRB,14.21,9.61,19.31,31.136,69.26,3.623,country_area_weighted_mean,6,synthetic
2020-05-11,UKR,10.917,6.317,16.017,33.294,66.32,3.666,country_area_weighted_mean,6,synthetic
2020-05-11,MDA,12.571,7.971,17.671,37.492,66.45,3.75,country_area_weighted_mean,6,synthetic
2020-05-11,RUS,7.481,2.881,12.581,30.164,63.49,3.603,country_area_weighted_mean,6,synthetic
2020-05-11,TUR,12.549,7.949,17.649,42.033,65.42,3.841,country_area_weighted_mean,6,synthetic
2020-05-11,GEO,14.81,10.21,19.91,27.74,56.81,3.555,country_area_weighted_mean,6,synthetic
2020-05-11,ISR,18.988,14.388,24.088,17.822,55.75,3.356,country_area_weighted_mean,6,synthetic
2020-05-11,EGY,21.354,16.754,26.454,30.901,59.79,3.618,country_area_weighted_mean,6,synthetic
2020-05-11,TUN,18.155,13.555,23.255,22.677,63.36,3.454,country_area_weighted_mean,6,synthetic
2020-05-11,MAR,17.302,12.702,22.402,58.606,72.38,4.172,country_area_weighted_mean,6,synthetic
2020-05-18,FRA,14.263,9.663,19.363,21.963,65.13,3.439,country_area_weighted_mean,6,synthetic
2020-05-18,DEU,13.375,8.775,18.475,22.107,63.15,3.442,country_area_weighted_mean,6,synthetic
2020-05-18,NLD,10.601,6.001,15.701,22.889,63.44,3.458,country_area_weighted_mean,6,synthetic
2020-05-18,BEL,14.314,9.714,19.414,32.453,64.81,3.649,country_area_weighted_mean,6,synthetic
2020-05-18,ITA,14.626,10.026,19.726,31.685,59.47,3.634,country_area_weighted_mean,6,synthetic
2020-05-18,ESP,16.178,11.578,21.278,36.387,60.17,3.728,country_area_weighted_mean,6,synthetic
2020-05-18,POL,13.116,8.516,18.216,34.45,63.69,3.689,country_area_weighted_mean,6,synthetic
2020-05-18,HUN,17.368,12.768,22.468,38.284,62.55,3.766,country_area_weighted_mean,6,synthetic
2020-05-18,ROU,15.544,10.944,20.644,34.68,61.01,3.694,country_area_weighted_mean,6,synthetic
2020-05-18,BGR,15.425,10.825,20.525,20.411,61.83,3.408,country_area_weighted_mean,6,synthetic
2020-05-18,SRB,18.087,13.487,23.187,30.835,64.57,3.617,country_area_weighted_mean,6,synthetic
2020-05-18,UKR,12.456,7.856,17.556,22.373,62.66,3.447,country_area_weighted_mean,6,synthetic
2020-05-18,MDA,14.676,10.076,19.776,38.845,62.08,3.777,country_area_weighted_mean,6,synthetic
2020-05-18,RUS,8.743,4.143,13.843,25.365,62.07,3.507,country_area_weighted_mean,6,synthetic
2020-05-18,TUR,14.946,10.346,20.046,33.752,61.46,3.675,country_area_weighted_mean,6,synthetic
2020-05-18,GEO,15.279,10.679,20.379,33.404,59.94,3.668,country_area_weighted_mean,6,synthetic
2020-05-18,ISR,21.089,16.489,26.189,18.324,52.89,3.366,country_area_weighted_mean,6,synthetic
2020-05-18,EGY,21.418,16.818,26.518,20.21,56.49,3.404,country_area_weighted_mean,6,synthetic
2020-05-18,TUN,17.845,13.245,22.945,24.273,62.65,3.485,country_area_weighted_mean,6,synthetic
2020-05-18,MAR,17.007,12.407,22.107,35.273,63.86,3.705,country_area_weighted_mean,6,synthetic
2020-05-25,FRA,17.931,13.331,23.031,18.496,63.0,3.37,country_area_weighted_mean,6,synthetic
2020-05-25,DEU,16.625,12.025,21.725,31.948,63.55,3.639,country_area_weighted_mean,6,synthetic
2020-05-25,NLD,12.385,7.785,17.485,36.559,66.54,3.731,country_area_weighted_mean,6,synthetic
2020-05-25,BEL,13.66,9.06,18.76,33.412,66.35,3.668,country_area_weighted_mean,6,synthetic
2020-05-25,ITA,17.059,12.459,22.159,21.355,58.04,3.427,country_area_weighted_mean,6,synthetic
2020-05-25,ESP,17.904,13.304,23.004,29.467,58.88,3.589,country_area_weighted_mean,6,synthetic
2020-05-25,POL,15.742,11.142,20.842,37.324,61.54,3.746,country_area_weighted_mean,6,synthetic
2020-05-25,HUN,17.001,12.401,22.101,33.443,65.85,3.669,country_area_weighted_mean,6,synthetic
2020-05-25,ROU,18.951,14.351,24.051,18.99,51.29,3.38,country_area_weighted_mean,6,synthetic
2020-05-25,BGR,16.668,12.068,21.768,17.007,59.07,3.34,country_area_weighted_mean,6,synthetic
2020-05-25,SRB,17.579,12.979,22.679,27.958,58.32,3.559,country_area_weighted_mean,6,synthetic
2020-05-25,UKR,15.816,11.216,20.916,12.905,62.36,3.258,country_area_weighted_mean,6,synthetic
2020-05-25,MDA,16.01,11.41,21.11,35.531,63.61,3.711,country_area_weighted_mean,6,synthetic
2020-05-25,RUS,11.1,6.5,16.2,24.272,61.98,3.485,country_area_weighted_mean,6,synthetic
2020-05-25,TUR,18.006,13.406,23.106,35.689,64.88,3.714,country_area_weighted_mean,6,synthetic
2020-05-25,GEO,17.376,12.776,22.476,43.384,64.39,3.868,country_area_weighted_mean,6,synthetic
2020-05-25,ISR,22.839,18.239,27.939,26.343,54.27,3.527,country_area_weighted_mean,6,synthetic
2020-05-25,EGY,22.992,18.392,28.092,17.821,55.37,3.356,country_area_weighted_mean,6,synthetic
2020-05-25,TUN,20.776,16.176,25.876,27.158,61.45,3.543,country_area_weighted_mean,6,synthetic
2020-05-25,MAR,17.746,13.146,22.846,25.008,59.22,3.5,country_area_weighted_mean,6,synthetic
2020-06-01,FRA,19.806,15.206,24.906,23.794,57.0,3.476,country_area_weighted_mean,6,synthetic
2020-06-01,DEU,19.005,14.405,24.105,34.827,60.0,3.697,country_area_weighted_mean,6,synthetic
2020-06-01,NLD,15.261,10.661,20.361,29.913,63.63,3.598,country_area_weighted_mean,6,synthetic
2020-06-01,BEL,15.376,10.776,20.476,19.496,59.31,3.39,country_area_weighted_mean,6,synthetic
2020-06-01,ITA,19.802,15.202,24.902,28.99,60.85,3.58,country_area_weighted_mean,6,synthetic
2020-06-01,ESP,18.507,13.907,23.607,33.591,62.45,3.672,country_area_weighted_mean,6,synthetic
2020-06-01,POL,17.009,12.409,22.109,46.758,66.36,3.935,country_area_weighted_mean,6,synthetic
2020-06-01,HUN,16.893,12.293,21.993,42.94,62.7,3.859,country_area_weighted_mean,6,synthetic
2020-06-01,ROU,22.482,17.882,27.582,27.062,55.82,3.541,country_area_weighted_mean,6,synthetic
2020-06-01,BGR,18.624,14.024,23.724,26.001,61.79,3.52,country_area_weighted_mean,6,synthetic
2020-06-01,SRB,19.874,15.274,24.974,23.129,55.4,3.463,country_area_weighted_mean,6,synthetic
2020-06-01,UKR,17.343,12.743,22.443,16.445,65.1,3.329,country_area_weighted_mean,6,synthetic
2020-06-01,MDA,15.188,10.588,20.288,47.136,65.49,3.943,country_area_weighted_mean,6,synthetic
2020-06-01,RUS,13.526,8.926,18.626,15.982,58.91,3.32,country_area_weighted_mean,6,synthetic
2020-06-01,TUR,18.326,13.726,23.426,40.325,65.01,3.807,country_area_weighted_mean,6,synthetic
2020-06-01,GEO,17.692,13.092,22.792,25.935,59.55,3.519,country_area_weighted_mean,6,synthetic
2020-06-01,ISR,22.992,18.392,28.092,30.759,57.44,3.615,country_area_weighted_mean,6,synthetic
2020-06-01,EGY,22.441,17.841,27.541,15.243,58.33,3.305,country_area_weighted_mean,6,synthetic
2020-06-01,TUN,21.496,16.896,26.596,18.344,57.8,3.367,country_area_weighted_mean,6,synthetic
2020-06-01,MAR,18.159,13.559,23.259,26.28,55.08,3.526,country_area_weighted_mean,6,synthetic
2020-06-08,FRA,22.494,17.894,27.594,27.718,52.32,3.554,country_area_weighted_mean,6,synthetic
2020-06-08,DEU,20.969,16.369,26.069,27.927,54.45,3.559,country_area_weighted_mean,6,synthetic
2020-06-08,NLD,16.832,12.232,21.932,12.809,58.17,3.256,country_area_weighted_mean,6,synthetic
2020-06-08,BEL,16.445,11.845,21.545,30.03,59.99,3.601,country_area_weighted_mean,6,synthetic
2020-06-08,ITA,21.185,16.585,26.285,33.773,58.64,3.675,country_area_weighted_mean,6,synthetic
2020-06-08,ESP,19.891,15.291,24.991,37.456,64.59,3.749,country_area_weighted_mean,6,synthetic
2020-06-08,POL,19.799,15.199,24.899,38.835,66.94,3.777,country_area_weighted_mean,6,synthetic
2020-06-08,HUN,17.933,13.333,23.033,17.808,55.51,3.356,country_area_weighted_mean,6,synthetic
2020-06-08,ROU,23.224,18.624,28.324,19.285,59.99,3.386,country_area_weighted_mean,6,synthetic
2020-06-08,BGR,19.879,15.279,24.979,17.263,61.56,3.345,country_area_weighted_mean,6,synthetic
2020-06-08,SRB,21.323,16.723,26.423,11.836,54.22,3.237,country_area_weighted_mean,6,synthetic
2020-06-08,UKR,19.142,14.542,24.242,23.452,64.71,3.469,country_area_weighted_mean,6,synthetic
2020-06-08,MDA,15.323,10.723,20.423,27.167,58.56,3.543,country_area_weighted_mean,6,synthetic
2020-06-08,RUS,14.718,10.118,19.818,14.822,56.0,3.296,country_area_weighted_mean,6,synthetic
2020-06-08,TUR,19.354,14.754,24.454,30.636,65.58,3.613,country_area_weighted_mean,6,synthetic
2020-06-08,GEO,21.288,16.688,26.388,23.432,57.01,3.469,country_area_weighted_mean,6,synthetic
2020-06-08,ISR,23.732,19.132,28.832,51.025,65.96,4.021,country_area_weighted_mean,6,synthetic
2020-06-08,EGY,25.311,20.711,30.411,20.206,60.09,3.404,country_area_weighted_mean,6,synthetic
2020-06-08,TUN,23.817,19.217,28.917,26.533,60.49,3.531,country_area_weighted_mean,6,synthetic
2020-06-08,MAR,21.041,16.441,26.141,15.633,53.55,3.313,country_area_weighted_mean,6,synthetic
2020-06-15,FRA,24.06,19.46,29.16,20.085,52.91,3.402,country_area_weighted_mean,6,synthetic
2020-06-15,DEU,22.898,18.298,27.998,20.317,55.52,3.406,country_area_weighted_mean,6,synthetic
2020-06-15,NLD,18.139,13.539,23.239,21.302,55.72,3.426,country_area_weighted_mean,6,synthetic
2020-06-15,BEL,17.742,13.142,22.842,36.44,65.05,3.729,country_area_weighted_mean,6,synthetic
2020-06-15,ITA,21.526,16.926,26.626,18.426,54.65,3.369,country_area_weighted_mean,6,synthetic
2020-06-15,ESP,20.172,15.572,25.272,39.977,62.01,3.8,country_area_weighted_mean,6,synthetic
2020-06-15,POL,20.066,15.466,25.166,27.654,62.63,3.553,country_area_weighted_mean,6,synthetic
2020-06-15,HUN,20.354,15.754,25.454,20.516,56.76,3.41,country_area_weighted_mean,6,synthetic
2020-06-15,ROU,22.47,17.87,27.57,29.005,59.3,3.58,country_area_weighted_mean,6,synthetic
2020-06-15,BGR,21.175,16.575,26.275,16.409,59.56,3.328,country_area_weighted_mean,6,synthetic
2020-06-15,SRB,21.831,17.231,26.931,12.171,52.82,3.243,country_area_weighted_mean,6,synthetic
2020-06-15,UKR,20.302,15.702,25.402,23.239,56.83,3.465,country_area_weighted_mean,6,synthetic
2020-06-15,MDA,19.965,15.365,25.065,21.888,60.93,3.438,country_area_weighted_mean,6,synthetic
2020-06-15,RUS,19.687,15.087,24.787,23.511,60.22,3.47,country_area_weighted_mean,6,synthetic
2020-06-15,TUR,21.223,16.623,26.323,13.695,54.45,3.274,country_area_weighted_mean,6,synthetic
2020-06-15,GEO,24.568,19.968,29.668,19.104,56.34,3.382,country_area_weighted_mean,6,synthetic
2020-06-15,ISR,24.119,19.519,29.219,32.44,59.29,3.649,country_area_weighted_mean,6,synthetic
2020-06-15,EGY,25.273,20.673,30.373,26.626,57.51,3.533,country_area_weighted_mean,6,synthetic
2020-06-15,TUN,25.255,20.655,30.355,20.425,56.39,3.408,country_area_weighted_mean,6,synthetic
2020-06-15,MAR,23.596,18.996,28.696,20.417,54.81,3.408,country_area_weighted_mean,6,synthetic
2020-06-22,FRA,24.843,20.243,29.943,18.943,52.67,3.379,country_area_weighted_mean,6,synthetic
2020-06-22,DEU,23.242,18.642,28.342,16.163,55.9,3.323,country_area_weighted_mean,6,synthetic
2020-06-22,NLD,21.965,17.365,27.065,22.957,59.32,3.459,country_area_weighted_mean,6,synthetic
2020-06-22,BEL,18.288,13.688,23.388,20.272,60.19,3.405,country_area_weighted_mean,6,synthetic
2020-06-22,ITA,22.978,18.378,28.078,19.378,56.39,3.388,country_area_weighted_mean,6,synthetic
