item_id,board,first_seen_date,iso3,country,disease_code,n_articles_in_cluster,relevance,triage_state,data_realism
EIOS-MOCK-001073,Animal Health,2020-08-22,HUN,Hungary,ASF,2,0.628,under_review,mock
EIOS-MOCK-001074,Animal Health,2020-08-19,BGR,Bulgaria,ASF,4,0.643,dismissed,mock
EIOS-MOCK-001075,Animal Health,2020-08-22,TUN,Tunisia,ASF,2,0.454,under_review,mock
EIOS-MOCK-001076,Animal Health,2020-08-27,FRA,France,ASF,4,0.45,dismissed,mock
EIOS-MOCK-001077,Animal Health,2020-08-27,NLD,Netherlands,ASF,3,0.229,under_review,mock
EIOS-MOCK-001078,Animal Health,2020-08-27,HUN,Hungary,ASF,3,0.744,dismissed,mock
EIOS-MOCK-001079,Animal Health,2020-09-06,DEU,Germany,ASF,2,0.476,new,mock
EIOS-MOCK-001080,Animal Health,2020-09-05,MDA,Moldova,ASF,5,0.774,dismissed,mock
EIOS-MOCK-001081,Animal Health,2020-09-02,GEO,Georgia,ASF,5,0.504,under_review,mock
EIOS-MOCK-001082,Animal Health,2020-09-09,FRA,France,ASF,2,0.377,new,mock
EIOS-MOCK-001083,Animal Health,2020-09-13,DEU,Germany,ASF,4,0.654,under_review,mock
EIOS-MOCK-001084,Animal Health,2020-09-11,TUR,Türkiye,ASF,2,0.718,dismissed,mock
EIOS-MOCK-001085,Animal Health,2020-09-18,ITA,Italy,ASF,3,0.768,new,mock
EIOS-MOCK-001086,Animal Health,2020-09-19,SRB,Serbia,ASF,3,0.602,under_review,mock
EIOS-MOCK-001087,Animal Health,2020-09-23,DEU,Germany,ASF,3,0.527,new,mock
EIOS-MOCK-001088,Animal Health,2020-09-25,ESP,Spain,ASF,3,0.757,new,mock
EIOS-MOCK-001089,Animal Health,2020-09-22,HUN,Hungary,ASF,5,0.289,new,mock
EIOS-MOCK-001090,Animal Health,2020-10-04,ITA,Italy,ASF,2,0.777,under_review,mock
EIOS-MOCK-001091,Animal Health,2020-10-01,ESP,Spain,ASF,4,0.398,under_review,mock
EIOS-MOCK-001092,Animal Health,2020-09-30,POL,Poland,ASF,5,0.164,new,mock
EIOS-MOCK-001093,Animal Health,2020-10-06,ITA,Italy,ASF,3,0.213,new,mock
EIOS-MOCK-001094,Animal Health,2020-10-08,ESP,Spain,ASF,1,0.676,dismissed,mock
EIOS-MOCK-001095,Animal Health,2020-10-10,POL,Poland,ASF,2,0.288,new,mock
EIOS-MOCK-001096,Animal Health,2020-10-06,BGR,Bulgaria,ASF,2,0.621,new,mock
EIOS-MOCK-001097,Animal Health,2020-10-11,SRB,Serbia,ASF,3,0.283,under_review,mock
EIOS-MOCK-001098,Animal Health,2020-10-07,UKR,Ukraine,ASF,2,0.635,dismissed,mock
EIOS-MOCK-001099,Animal Health,2020-10-06,ISR,Israel,ASF,2,0.57,new,mock
EIOS-MOCK-001100,Animal Health,2020-10-14,FRA,France,ASF,7,0.834,new,mock
EIOS-MOCK-001101,Animal Health,2020-10-16,NLD,Netherlands,ASF,1,0.744,new,mock
EIOS-MOCK-001102,Animal Health,2020-10-13,SRB,Serbia,ASF,3,0.597,dismissed,mock
EIOS-MOCK-001103,Animal Health,2020-10-18,GEO,Georgia,ASF,4,0.544,new,mock
EIOS-MOCK-001104,Animal Health,2020-10-19,FRA,France,ASF,2,0.682,under_review,mock
EIOS-MOCK-001105,Animal Health,2020-10-20,NLD,Netherlands,ASF,3,0.17,new,mock
EIOS-MOCK-001106,Animal Health,2020-10-25,SRB,Serbia,ASF,1,0.546,dismissed,mock
EIOS-MOCK-001107,Animal Health,2020-10-24,EGY,Egypt,ASF,5,0.499,new,mock
EIOS-MOCK-001108,Animal Health,2020-10-23,TUN,Tunisia,ASF,5,0.682,under_review,mock
EIOS-MOCK-001109,Animal Health,2020-10-29,ESP,Spain,ASF,2,0.184,new,mock
EIOS-MOCK-001110,Animal Health,2020-10-30,MAR,Morocco,ASF,6,0.267,dismissed,mock
EIOS-MOCK-001111,Animal Health,2020-11-06,NLD,Netherlands,ASF,3,0.81,new,mock
EIOS-MOCK-001112,Animal Health,2020-11-07,BGR,Bulgaria,ASF,5,0.294,dismissed,mock
EIOS-MOCK-001113,Animal Health,2020-11-02,MDA,Moldova,ASF,4,0.407,under_review,mock
EIOS-MOCK-001114,Animal Health,2020-11-10,TUR,Türkiye,ASF,4,0.686,under_review,mock
EIOS-MOCK-001115,Animal Health,2020-11-22,ISR,Israel,ASF,5,0.612,dismissed,mock
EIOS-MOCK-001116,Animal Health,2020-11-24,BEL,Belgium,ASF,2,0.647,under_review,mock
EIOS-MOCK-001117,Animal Health,2020-11-24,ITA,Italy,ASF,4,0.467,new,mock
EIOS-MOCK-001118,Animal Health,2020-11-23,ROU,Romania,ASF,2,0.25,new,mock
EIOS-MOCK-001119,Animal Health,2020-11-27,MDA,Moldova,ASF,3,0.614,new,mock
EIOS-MOCK-001120,Animal Health,2020-11-28,GEO,Georgia,ASF,2,0.443,dismissed,mock
EIOS-MOCK-001121,Animal Health,2020-12-01,MDA,Moldova,ASF,1,0.332,under_review,mock
EIOS-MOCK-001122,Animal Health,2020-12-03,TUN,Tunisia,ASF,5,0.63,under_review,mock
EIOS-MOCK-001123,Animal Health,2020-12-12,FRA,France,ASF,3,0.316,dismissed,mock
EIOS-MOCK-001124,Animal Health,2020-12-11,POL,Poland,ASF,5,0.421,new,mock
EIOS-MOCK-001125,Animal Health,2020-12-13,HUN,Hungary,ASF,3,0.406,under_review,mock
EIOS-MOCK-001126,Animal Health,2020-12-08,SRB,Serbia,ASF,4,0.517,under_review,mock
EIOS-MOCK-001127,Animal Health,2020-12-10,ISR,Israel,ASF,3,0.685,new,mock
EIOS-MOCK-001128,Animal Health,2020-12-19,BEL,Belgium,ASF,2,0.532,under_review,mock
EIOS-MOCK-001129,Animal Health,2020-12-14,MDA,Moldova,ASF,5,0.599,new,mock
EIOS-MOCK-001130,Animal Health,2020-12-26,ITA,Italy,ASF,2,0.899,under_review,mock
EIOS-MOCK-001131,Animal Health,2020-12-24,BGR,Bulgaria,ASF,2,0.398,new,mock
EIOS-MOCK-001132,Animal Health,2020-12-27,EGY,Egypt,ASF,3,0.388,new,mock
EIOS-MOCK-001133,Animal Health,2021-01-01,ROU,Romania,ASF,2,0.505,new,mock
EIOS-MOCK-001134,Animal Health,2021-01-03,MAR,Morocco,ASF,5,0.123,dismissed,mock
EIOS-MOCK-001135,Animal Health,2021-01-04,NLD,Netherlands,ASF,8,0.329,new,mock
EIOS-MOCK-001136,Animal Health,2021-01-08,UKR,Ukraine,ASF,5,0.293,new,mock
EIOS-MOCK-001137,Animal Health,2021-01-06,EGY,Egypt,ASF,4,0.018,new,mock
EIOS-MOCK-001138,Animal Health,2021-01-06,MAR,Morocco,ASF,2,0.357,new,mock
EIOS-MOCK-001139,Animal Health,2021-01-12,NLD,Netherlands,ASF,2,0.089,new,mock
EIOS-MOCK-001140,Animal Health,2021-01-14,BEL,Belgium,ASF,3,0.661,dismissed,mock
EIOS-MOCK-001141,Animal Health,2021-01-11,POL,Poland,ASF,3,0.397,dismissed,mock
EIOS-MOCK-001142,Animal Health,2021-01-17,BGR,Bulgaria,ASF,4,0.675,new,mock
EIOS-MOCK-001143,Animal Health,2021-01-22,FRA,France,ASF,4,0.628,new,mock
EIOS-MOCK-001144,Animal Health,2021-01-20,ITA,Italy,ASF,3,0.704,under_review,mock
EIOS-MOCK-001145,Animal Health,2021-01-18,HUN,Hungary,ASF,1,0.867,dismissed,mock
EIOS-MOCK-001146,Animal Health,2021-01-23,BGR,Bulgaria,ASF,5,0.099,dismissed,mock
EIOS-MOCK-001147,Animal Health,2021-01-31,BEL,Belgium,ASF,8,0.813,new,mock
EIOS-MOCK-001148,Animal Health,2021-01-28,BGR,Bulgaria,ASF,3,0.205,dismissed,mock
EIOS-MOCK-001149,Animal Health,2021-01-28,MAR,Morocco,ASF,2,0.39,under_review,mock
EIOS-MOCK-001150,Animal Health,2021-02-05,BEL,Belgium,ASF,5,0.308,dismissed,mock
EIOS-MOCK-001151,Animal Health,2021-02-07,SRB,Serbia,ASF,6,0.176,new,mock
EIOS-MOCK-001152,Animal Health,2021-02-03,MDA,Moldova,ASF,5,0.281,new,mock
EIOS-MOCK-001153,Animal Health,2021-02-07,TUR,Türkiye,ASF,6,0.412,dismissed,mock
EIOS-MOCK-001154,Animal Health,2021-02-12,FRA,France,ASF,6,0.287,under_review,mock
EIOS-MOCK-001155,Animal Health,2021-02-09,DEU,Germany,ASF,6,0.593,new,mock
EIOS-MOCK-001156,Animal Health,2021-02-11,ROU,Romania,ASF,5,0.763,dismissed,mock
EIOS-MOCK-001157,Animal Health,2021-02-14,SRB,Serbia,ASF,5,0.52,under_review,mock
EIOS-MOCK-001158,Animal Health,2021-02-09,TUR,Türkiye,ASF,3,0.566,new,mock
EIOS-MOCK-001159,Animal Health,2021-02-11,MAR,Morocco,ASF,2,0.803,new,mock
EIOS-MOCK-001160,Animal Health,2021-02-15,NLD,Netherlands,ASF,7,0.739,dismissed,mock
EIOS-MOCK-001161,Animal Health,2021-02-17,BEL,Belgium,ASF,3,0.486,dismissed,mock
EIOS-MOCK-001162,Animal Health,2021-02-18,ROU,Romania,ASF,2,0.423,new,mock
EIOS-MOCK-001163,Animal Health,2021-02-23,BGR,Bulgaria,ASF,2,0.324,under_review,mock
EIOS-MOCK-001164,Animal Health,2021-02-26,UKR,Ukraine,ASF,6,0.486,new,mock
EIOS-MOCK-001165,Animal Health,2021-02-25,RUS,Russian Federation,ASF,5,0.465,under_review,mock
EIOS-MOCK-001166,Animal Health,2021-02-23,ISR,Israel,ASF,3,0.668,under_review,mock
EIOS-MOCK-001167,Animal Health,2021-02-28,MAR,Morocco,ASF,4,0.587,dismissed,mock
EIOS-MOCK-001168,Animal Health,2021-03-06,ESP,Spain,ASF,5,0.215,new,mock
EIOS-MOCK-001169,Animal Health,2021-03-03,HUN,Hungary,ASF,2,0.794,new,mock
EIOS-MOCK-001170,Animal Health,2021-03-04,ROU,Romania,ASF,3,0.391,new,mock
EIOS-MOCK-001171,Animal Health,2021-03-11,NLD,Netherlands,ASF,6,0.462,new,mock
EIOS-MOCK-001172,Animal Health,2021-03-11,UKR,Ukraine,ASF,2,0.515,new,mock
EIOS-MOCK-001173,Animal Health,2021-03-08,MAR,Morocco,ASF,5,0.686,under_review,mock
EIOS-MOCK-001174,Animal Health,2021-03-20,ITA,Italy,ASF,2,0.745,under_review,mock
EIOS-MOCK-001175,Animal Health,2021-03-17,HUN,Hungary,ASF,6,0.71,under_review,mock
EIOS-MOCK-001176,Animal Health,2021-03-18,ROU,Romania,ASF,5,0.424,dismissed,mock
EIOS-MOCK-001177,Animal Health,2021-03-18,GEO,Georgia,ASF,2,0.24,under_review,mock
EIOS-MOCK-001178,Animal Health,2021-03-16,TUN,Tunisia,ASF,4,0.23,new,mock
EIOS-MOCK-001179,Animal Health,2021-03-26,ROU,Romania,ASF,4,0.207,under_review,mock
EIOS-MOCK-001180,Animal Health,2021-03-23,GEO,Georgia,ASF,3,0.682,under_review,mock
EIOS-MOCK-001181,Animal Health,2021-03-27,EGY,Egypt,ASF,5,0.843,under_review,mock
EIOS-MOCK-001182,Animal Health,2021-03-30,FRA,France,ASF,4,0.316,new,mock
EIOS-MOCK-001183,Animal Health,2021-04-04,SRB,Serbia,ASF,3,0.656,new,mock
EIOS-MOCK-001184,Animal Health,2021-03-30,UKR,Ukraine,ASF,4,0.569,under_review,mock
EIOS-MOCK-001185,Animal Health,2021-04-01,EGY,Egypt,ASF,5,0.738,new,mock
EIOS-MOCK-001186,Animal Health,2021-04-06,RUS,Russian Federation,ASF,2,0.815,dismissed,mock
EIOS-MOCK-001187,Animal Health,2021-04-16,ITA,Italy,ASF,5,0.263,under_review,mock
EIOS-MOCK-001188,Animal Health,2021-04-16,TUN,Tunisia,ASF,4,0.762,new,mock
EIOS-MOCK-001189,Animal Health,2021-04-22,DEU,Germany,ASF,4,0.531,new,mock
EIOS-MOCK-001190,Animal Health,2021-04-19,BEL,Belgium,ASF,4,0.784,under_review,mock
EIOS-MOCK-001191,Animal Health,2021-04-23,BGR,Bulgaria,ASF,2,0.55,dismissed,mock
EIOS-MOCK-001192,Animal Health,2021-04-25,MDA,Moldova,ASF,2,0.399,under_review,mock
EIOS-MOCK-001193,Animal Health,2021-04-26,FRA,France,ASF,7,0.616,dismissed,mock
EIOS-MOCK-001194,Animal Health,2021-04-27,NLD,Netherlands,ASF,5,0.305,new,mock
EIOS-MOCK-001195,Animal Health,2021-05-01,BEL,Belgium,ASF,1,0.159,dismissed,mock
EIOS-MOCK-001196,Animal Health,2021-04-30,POL,Poland,ASF,6,0.23,under_review,mock
EIOS-MOCK-001197,Animal Health,2021-04-29,SRB,Serbia,ASF,5,0.754,dismissed,mock
EIOS-MOCK-001198,Animal Health,2021-04-26,EGY,Egypt,ASF,3,0.791,new,mock
EIOS-MOCK-001199,Animal Health,2021-04-30,MAR,Morocco,ASF,10,0.229,under_review,mock
EIOS-MOCK-001200,Animal Health,2021-05-03,EGY,Egypt,ASF,5,0.246,under_review,mock
EIOS-MOCK-001201,Animal Health,2021-05-14,NLD,Netherlands,ASF,4,0.725,under_review,mock
EIOS-MOCK-001202,Animal Health,2021-05-11,BEL,Belgium,ASF,3,0.499,dismissed,mock
EIOS-MOCK-001203,Animal Health,2021-05-10,POL,Poland,ASF,7,0.672,under_review,mock
EIOS-MOCK-001204,Animal Health,2021-05-11,HUN,Hungary,ASF,5,0.577,new,mock
EIOS-MOCK-001205,Animal Health,2021-05-16,SRB,Serbia,ASF,2,0.721,under_review,mock
EIOS-MOCK-001206,Animal Health,2021-05-11,MDA,Moldova,ASF,5,0.413,dismissed,mock
EIOS-MOCK-001207,Animal Health,2021-05-23,FRA,France,ASF,4,0.499,new,mock
EIOS-MOCK-001208,Animal Health,2021-05-22,NLD,Netherlands,ASF,4,0.368,new,mock
EIOS-MOCK-001209,Animal Health,2021-05-19,ESP,Spain,ASF,4,0.632,new,mock
EIOS-MOCK-001210,Animal Health,2021-05-21,SRB,Serbia,ASF,3,0.785,new,mock
EIOS-MOCK-001211,Animal Health,2021-05-22,ISR,Israel,ASF,2,0.557,new,mock
EIOS-MOCK-001212,Animal Health,2021-05-21,EGY,Egypt,ASF,4,0.893,new,mock
EIOS-MOCK-001213,Animal Health,2021-05-26,POL,Poland,ASF,3,0.261,dismissed,mock
EIOS-MOCK-001214,Animal Health,2021-05-26,HUN,Hungary,ASF,3,0.336,new,mock
EIOS-MOCK-001215,Animal Health,2021-05-30,ROU,Romania,ASF,4,0.494,new,mock
EIOS-MOCK-001216,Animal Health,2021-05-24,MAR,Morocco,ASF,2,0.276,dismissed,mock
EIOS-MOCK-001217,Animal Health,2021-06-01,MDA,Moldova,ASF,3,0.65,dismissed,mock
EIOS-MOCK-001218,Animal Health,2021-06-06,RUS,Russian Federation,ASF,5,0.204,new,mock
EIOS-MOCK-001219,Animal Health,2021-06-04,ISR,Israel,ASF,5,0.369,under_review,mock
EIOS-MOCK-001220,Animal Health,2021-06-12,FRA,France,ASF,1,0.775,under_review,mock
EIOS-MOCK-001221,Animal Health,2021-06-08,POL,Poland,ASF,5,0.871,new,mock
EIOS-MOCK-001222,Animal Health,2021-06-08,HUN,Hungary,ASF,2,0.597,under_review,mock
EIOS-MOCK-001223,Animal Health,2021-06-11,SRB,Serbia,ASF,3,0.089,new,mock
EIOS-MOCK-001224,Animal Health,2021-06-19,FRA,France,ASF,3,0.579,new,mock
EIOS-MOCK-001225,Animal Health,2021-06-18,HUN,Hungary,ASF,3,0.399,under_review,mock
EIOS-MOCK-001226,Animal Health,2021-06-19,ISR,Israel,ASF,4,0.799,new,mock
EIOS-MOCK-001227,Animal Health,2021-06-23,FRA,France,ASF,4,0.377,under_review,mock
EIOS-MOCK-001228,Animal Health,2021-06-26,RUS,Russian Federation,ASF,3,0.691,new,mock
EIOS-MOCK-001229,Animal Health,2021-06-24,MAR,Morocco,ASF,2,0.424,new,mock
EIOS-MOCK-001230,Animal Health,2021-06-28,ITA,Italy,ASF,4,0.866,new,mock
EIOS-MOCK-001231,Animal Health,2021-06-29,RUS,Russian Federation,ASF,4,0.401,new,mock
EIOS-MOCK-001232,Animal Health,2021-07-09,FRA,France,ASF,1,0.048,under_review,mock
EIOS-MOCK-001233,Animal Health,2021-07-05,DEU,Germany,ASF,3,0.74,new,mock
EIOS-MOCK-001234,Animal Health,2021-07-10,BEL,Belgium,ASF,5,0.337,new,mock
EIOS-MOCK-001235,Animal Health,2021-07-09,HUN,Hungary,ASF,4,0.465,under_review,mock
EIOS-MOCK-001236,Animal Health,2021-07-06,TUR,Türkiye,ASF,5,0.566,new,mock
EIOS-MOCK-001237,Animal Health,2021-07-08,TUN,Tunisia,ASF,3,0.54,dismissed,mock
EIOS-MOCK-001238,Animal Health,2021-07-07,MAR,Morocco,ASF,3,0.315,new,mock
EIOS-MOCK-001239,Animal Health,2021-07-12,FRA,France,ASF,1,0.255,under_review,mock
EIOS-MOCK-001240,Animal Health,2021-07-15,GEO,Georgia,ASF,6,0.133,dismissed,mock
EIOS-MOCK-001241,Animal Health,2021-07-14,TUN,Tunisia,ASF,3,0.887,new,mock
EIOS-MOCK-001242,Animal Health,2021-07-20,BGR,Bulgaria,ASF,4,0.814,under_review,mock
EIOS-MOCK-001243,Animal Health,2021-07-22,SRB,Serbia,ASF,5,0.65,new,mock
EIOS-MOCK-001244,Animal Health,2021-07-22,MAR,Morocco,ASF,6,0.407,dismissed,mock
EIOS-MOCK-001245,Animal Health,2021-07-29,SRB,Serbia,ASF,3,0.32,new,mock
EIOS-MOCK-001246,Animal Health,2021-07-26,MDA,Moldova,ASF,3,0.711,under_review,mock
EIOS-MOCK-001247,Animal Health,2021-08-09,FRA,France,ASF,1,0.376,new,mock
EIOS-MOCK-001248,Animal Health,2021-08-09,POL,Poland,ASF,3,0.695,new,mock
EIOS-MOCK-001249,Animal Health,2021-08-12,EGY,Egypt,ASF,2,0.456,new,mock
EIOS-MOCK-001250,Animal Health,2021-08-16,BEL,Belgium,ASF,2,0.239,new,mock
EIOS-MOCK-001251,Animal Health,2021-08-16,RUS,Russian Federation,ASF,4,0.472,new,mock
EIOS-MOCK-001252,Animal Health,2021-08-21,GEO,Georgia,ASF,3,0.7,under_review,mock
EIOS-MOCK-001253,Animal Health,2021-08-27,DEU,Germany,ASF,5,0.661,under_review,mock
EIOS-MOCK-001254,Animal Health,2021-08-29,TUR,Türkiye,ASF,5,0.515,under_review,mock
EIOS-MOCK-001255,Animal Health,2021-08-27,EGY,Egypt,ASF,4,0.386,dismissed,mock
EIOS-MOCK-001256,Animal Health,2021-09-05,SRB,Serbia,ASF,1,0.532,new,mock
EIOS-MOCK-001257,Animal Health,2021-08-31,EGY,Egypt,ASF,4,0.645,new,mock
EIOS-MOCK-001258,Animal Health,2021-09-12,UKR,Ukraine,ASF,2,0.952,new,mock
EIOS-MOCK-001259,Animal Health,2021-09-09,EGY,Egypt,ASF,5,0.45,new,mock
EIOS-MOCK-001260,Animal Health,2021-09-17,NLD,Netherlands,ASF,7,0.414,new,mock
EIOS-MOCK-001261,Animal Health,2021-09-19,HUN,Hungary,ASF,6,0.739,under_review,mock
EIOS-MOCK-001262,Animal Health,2021-09-16,ROU,Romania,ASF,1,0.631,under_review,mock
EIOS-MOCK-001263,Animal Health,2021-09-24,NLD,Netherlands,ASF,3,0.602,dismissed,mock
EIOS-MOCK-001264,Animal Health,2021-09-20,ROU,Romania,ASF,3,0.382,new,mock
EIOS-MOCK-001265,Animal Health,2021-09-23,TUR,Türkiye,ASF,5,0.221,new,mock
EIOS-MOCK-001266,Animal Health,2021-09-23,ISR,Israel,ASF,1,0.758,under_review,mock
EIOS-MOCK-001267,Animal Health,2021-09-22,TUN,Tunisia,ASF,5,0.491,under_review,mock
EIOS-MOCK-001268,Animal Health,2021-09-30,FRA,France,ASF,3,0.381,new,mock
EIOS-MOCK-001269,Animal Health,2021-09-28,ITA,Italy,ASF,3,0.237,under_review,mock
EIOS-MOCK-001270,Animal Health,2021-09-30,POL,Poland,ASF,4,0.453,new,mock
EIOS-MOCK-001271,Animal Health,2021-09-29,TUN,Tunisia,ASF,3,0.768,dismissed,mock
EIOS-MOCK-001272,Animal Health,2021-10-06,NLD,Netherlands,ASF,6,0.278,new,mock
EIOS-MOCK-001273,Animal Health,2021-10-06,RUS,Russian Federation,ASF,2,0.662,dismissed,mock
EIOS-MOCK-001274,Animal Health,2021-10-09,EGY,Egypt,ASF,2,0.565,new,mock
EIOS-MOCK-001275,Animal Health,2021-10-04,TUN,Tunisia,ASF,2,0.574,new,mock
EIOS-MOCK-001276,Animal Health,2021-10-11,ISR,Israel,ASF,3,0.23,dismissed,mock
EIOS-MOCK-001277,Animal Health,2021-10-11,EGY,Egypt,ASF,2,0.565,new,mock
EIOS-MOCK-001278,Animal Health,2021-10-20,HUN,Hungary,ASF,5,0.829,new,mock
EIOS-MOCK-001279,Animal Health,2021-10-22,BGR,Bulgaria,ASF,2,0.222,under_review,mock
EIOS-MOCK-001280,Animal Health,2021-10-21,GEO,Georgia,ASF,5,0.626,new,mock
EIOS-MOCK-001281,Animal Health,2021-10-24,TUN,Tunisia,ASF,1,0.504,new,mock
EIOS-MOCK-001282,Animal Health,2021-10-26,FRA,France,ASF,2,0.271,dismissed,mock
EIOS-MOCK-001283,Animal Health,2021-10-31,ESP,Spain,ASF,3,0.352,new,mock
EIOS-MOCK-001284,Animal Health,2021-10-25,HUN,Hungary,ASF,4,0.553,new,mock
EIOS-MOCK-001285,Animal Health,2021-10-26,TUN,Tunisia,ASF,3,0.734,under_review,mock
EIOS-MOCK-001286,Animal Health,2021-11-03,FRA,France,ASF,1,0.473,under_review,mock
EIOS-MOCK-001287,Animal Health,2021-11-06,UKR,Ukraine,ASF,1,0.48,new,mock
EIOS-MOCK-001288,Animal Health,2021-11-02,TUR,Türkiye,ASF,2,0.427,new,mock
EIOS-MOCK-001289,Animal Health,2021-11-06,MAR,Morocco,ASF,7,0.101,dismissed,mock
EIOS-MOCK-001290,Animal Health,2021-11-10,DEU,Germany,ASF,1,0.649,new,mock
EIOS-MOCK-001291,Animal Health,2021-11-08,POL,Poland,ASF,1,0.834,dismissed,mock
EIOS-MOCK-001292,Animal Health,2021-11-08,TUN,Tunisia,ASF,3,0.473,new,mock
EIOS-MOCK-001293,Animal Health,2021-11-08,MAR,Morocco,ASF,6,0.967,dismissed,mock
EIOS-MOCK-001294,Animal Health,2021-11-20,ROU,Romania,ASF,3,0.587,under_review,mock
EIOS-MOCK-001295,Animal Health,2021-11-16,RUS,Russian Federation,ASF,2,0.652,under_review,mock
EIOS-MOCK-001296,Animal Health,2021-11-17,TUR,Türkiye,ASF,1,0.681,new,mock
EIOS-MOCK-001297,Animal Health,2021-11-28,HUN,Hungary,ASF,5,0.19,new,mock
EIOS-MOCK-001298,Animal Health,2021-11-27,BGR,Bulgaria,ASF,4,0.269,dismissed,mock
EIOS-MOCK-001299,Animal Health,2021-11-23,EGY,Egypt,ASF,4,0.674,under_review,mock
EIOS-MOCK-001300,Animal Health,2021-11-27,MAR,Morocco,ASF,2,0.341,under_review,mock
EIOS-MOCK-001301,Animal Health,2021-12-10,POL,Poland,ASF,5,0.041,new,mock
EIOS-MOCK-001302,Animal Health,2021-12-14,ITA,Italy,ASF,4,0.342,dismissed,mock
EIOS-MOCK-001303,Animal Health,2021-12-18,ESP,Spain,ASF,1,0.735,new,mock
EIOS-MOCK-001304,Animal Health,2021-12-16,MDA,Moldova,ASF,2,0.293,under_review,mock
EIOS-MOCK-001305,Animal Health,2021-12-17,MAR,Morocco,ASF,5,0.605,new,mock
EIOS-MOCK-001306,Animal Health,2021-12-20,ITA,Italy,ASF,2,0.478,dismissed,mock
EIOS-MOCK-001307,Animal Health,2022-01-02,FRA,France,ASF,4,0.274,new,mock
EIOS-MOCK-001308,Animal Health,2021-12-27,DEU,Germany,ASF,2,0.4,under_review,mock
EIOS-MOCK-001309,Animal Health,2021-12-29,HUN,Hungary,ASF,4,0.601,new,mock
EIOS-MOCK-001310,Animal Health,2022-01-04,NLD,Netherlands,ASF,3,0.684,under_review,mock
EIOS-MOCK-001311,Animal Health,2022-01-07,ITA,Italy,ASF,3,0.529,under_review,mock
EIOS-MOCK-001312,Animal Health,2022-01-06,ESP,Spain,ASF,2,0.451,under_review,mock
EIOS-MOCK-001313,Animal Health,2022-01-06,SRB,Serbia,ASF,3,0.778,dismissed,mock
EIOS-MOCK-001314,Animal Health,2022-01-05,GEO,Georgia,ASF,5,0.555,under_review,mock
EIOS-MOCK-001315,Animal Health,2022-01-15,ESP,Spain,ASF,3,0.127,dismissed,mock
EIOS-MOCK-001316,Animal Health,2022-01-13,ROU,Romania,ASF,3,0.289,under_review,mock
EIOS-MOCK-001317,Animal Health,2022-01-10,GEO,Georgia,ASF,5,0.377,new,mock
EIOS-MOCK-001318,Animal Health,2022-01-20,GEO,Georgia,ASF,3,0.287,new,mock
EIOS-MOCK-001319,Animal Health,2022-01-17,ISR,Israel,ASF,3,0.562,under_review,mock
EIOS-MOCK-001320,Animal Health,2022-01-30,ITA,Italy,ASF,3,0.377,new,mock
EIOS-MOCK-001321,Animal Health,2022-01-26,HUN,Hungary,ASF,1,0.687,under_review,mock
EIOS-MOCK-001322,Animal Health,2022-01-25,MDA,Moldova,ASF,2,0.481,new,mock
EIOS-MOCK-001323,Animal Health,2022-01-27,ISR,Israel,ASF,2,0.773,under_review,mock
EIOS-MOCK-001324,Animal Health,2022-01-31,ESP,Spain,ASF,3,0.479,dismissed,mock
EIOS-MOCK-001325,Animal Health,2022-02-01,POL,Poland,ASF,1,0.126,new,mock
EIOS-MOCK-001326,Animal Health,2022-02-05,HUN,Hungary,ASF,5,0.114,dismissed,mock
EIOS-MOCK-001327,Animal Health,2022-02-05,SRB,Serbia,ASF,6,0.223,new,mock
EIOS-MOCK-001328,Animal Health,2022-02-10,NLD,Netherlands,ASF,1,0.209,new,mock
EIOS-MOCK-001329,Animal Health,2022-02-10,ITA,Italy,ASF,1,0.353,dismissed,mock
EIOS-MOCK-001330,Animal Health,2022-02-13,TUR,Türkiye,ASF,5,0.356,dismissed,mock
EIOS-MOCK-001331,Animal Health,2022-02-20,BEL,Belgium,ASF,3,0.584,new,mock
EIOS-MOCK-001332,Animal Health,2022-02-18,UKR,Ukraine,ASF,3,0.822,dismissed,mock
EIOS-MOCK-001333,Animal Health,2022-02-27,DEU,Germany,ASF,2,0.607,under_review,mock
EIOS-MOCK-001334,Animal Health,2022-02-22,BEL,Belgium,ASF,6,0.663,new,mock
EIOS-MOCK-001335,Animal Health,2022-02-22,HUN,Hungary,ASF,4,0.823,new,mock
EIOS-MOCK-001336,Animal Health,2022-02-21,EGY,Egypt,ASF,4,0.496,new,mock
EIOS-MOCK-001337,Animal Health,2022-02-22,MAR,Morocco,ASF,7,0.769,under_review,mock
EIOS-MOCK-001338,Animal Health,2022-03-05,FRA,France,ASF,5,0.607,under_review,mock
EIOS-MOCK-001339,Animal Health,2022-03-03,SRB,Serbia,ASF,2,0.584,under_review,mock
EIOS-MOCK-001340,Animal Health,2022-03-09,BEL,Belgium,ASF,2,0.827,dismissed,mock
EIOS-MOCK-001341,Animal Health,2022-03-13,MDA,Moldova,ASF,4,0.349,dismissed,mock
EIOS-MOCK-001342,Animal Health,2022-03-12,ISR,Israel,ASF,3,0.683,under_review,mock
EIOS-MOCK-001343,Animal Health,2022-03-14,FRA,France,ASF,6,0.284,under_review,mock
EIOS-MOCK-001344,Animal Health,2022-03-19,BEL,Belgium,ASF,4,0.564,under_review,mock
EIOS-MOCK-001345,Animal Health,2022-03-18,ESP,Spain,ASF,3,0.26,new,mock
