alert_id,published_date,iso3,country,disease_code,latitude,longitude,feed,duplicate_of_feed_item,headline,data_realism
HM-0000208,2020-04-01,TUR,Türkiye,HPAI,39.66,36.811,news,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0000209,2020-03-31,TUR,Türkiye,HPAI,39.059,32.521,news,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0000210,2020-03-31,GEO,Georgia,HPAI,41.847,45.118,official,True,[SYNTHETIC] HPAI signal near Georgia,synthetic
HM-0000211,2020-03-31,GEO,Georgia,HPAI,42.945,44.161,news,False,[SYNTHETIC] HPAI signal near Georgia,synthetic
HM-0000212,2020-03-30,ISR,Israel,HPAI,31.691,35.261,news,False,[SYNTHETIC] HPAI signal near Israel,synthetic
HM-0000213,2020-04-04,ISR,Israel,HPAI,31.426,35.664,news,False,[SYNTHETIC] HPAI signal near Israel,synthetic
HM-0000214,2020-04-02,MAR,Morocco,HPAI,29.09,-7.266,social,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0000215,2020-04-01,MAR,Morocco,HPAI,31.338,-9.61,social,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0000216,2020-04-04,MAR,Morocco,HPAI,32.811,-7.029,official,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0000217,2020-04-12,FRA,France,HPAI,44.657,-0.625,news,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000218,2020-04-12,DEU,Germany,HPAI,52.419,13.895,social,True,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0000219,2020-04-12,NLD,Netherlands,HPAI,51.34,4.845,official,False,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0000220,2020-04-09,NLD,Netherlands,HPAI,52.729,5.873,news,True,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0000221,2020-04-11,NLD,Netherlands,HPAI,52.22,5.069,social,False,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0000222,2020-04-12,ESP,Spain,HPAI,38.844,-1.994,news,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0000223,2020-04-11,ESP,Spain,HPAI,39.157,-3.42,news,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0000224,2020-04-11,POL,Poland,HPAI,51.952,15.66,news,True,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000225,2020-04-09,POL,Poland,HPAI,51.513,17.543,news,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000226,2020-04-07,POL,Poland,HPAI,51.983,19.14,news,True,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000227,2020-04-09,POL,Poland,HPAI,53.073,22.538,news,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000228,2020-04-12,HUN,Hungary,HPAI,47.003,19.211,official,False,[SYNTHETIC] HPAI signal near Hungary,synthetic
HM-0000229,2020-04-09,HUN,Hungary,HPAI,46.276,18.064,news,False,[SYNTHETIC] HPAI signal near Hungary,synthetic
HM-0000230,2020-04-09,UKR,Ukraine,HPAI,51.879,32.598,news,False,[SYNTHETIC] HPAI signal near Ukraine,synthetic
HM-0000231,2020-04-12,RUS,Russian Federation,HPAI,56.871,35.797,news,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000232,2020-04-11,RUS,Russian Federation,HPAI,51.866,40.024,news,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000233,2020-04-10,RUS,Russian Federation,HPAI,53.349,41.619,official,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000234,2020-04-09,TUR,Türkiye,HPAI,38.65,34.945,news,True,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0000235,2020-04-12,TUR,Türkiye,HPAI,43.306,35.637,news,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0000236,2020-04-11,ISR,Israel,HPAI,30.879,35.385,news,False,[SYNTHETIC] HPAI signal near Israel,synthetic
HM-0000237,2020-04-09,TUN,Tunisia,HPAI,34.39,9.297,news,True,[SYNTHETIC] HPAI signal near Tunisia,synthetic
HM-0000238,2020-04-10,MAR,Morocco,HPAI,33.641,-5.024,news,True,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0000239,2020-04-06,MAR,Morocco,HPAI,32.589,-7.58,news,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0000240,2020-04-19,FRA,France,HPAI,48.4,-1.48,news,True,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000241,2020-04-18,FRA,France,HPAI,48.89,2.966,social,True,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000242,2020-04-13,FRA,France,HPAI,44.549,1.371,official,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000243,2020-04-18,DEU,Germany,HPAI,53.788,11.483,official,True,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0000244,2020-04-14,BEL,Belgium,HPAI,50.795,3.792,news,False,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0000245,2020-04-17,BEL,Belgium,HPAI,50.631,5.3,social,True,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0000246,2020-04-15,BEL,Belgium,HPAI,50.107,3.818,official,False,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0000247,2020-04-16,BEL,Belgium,HPAI,50.049,5.39,news,True,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0000248,2020-04-15,POL,Poland,HPAI,52.357,23.598,news,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000249,2020-04-17,POL,Poland,HPAI,51.348,17.585,social,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000250,2020-04-14,ROU,Romania,HPAI,44.852,26.264,official,False,[SYNTHETIC] HPAI signal near Romania,synthetic
HM-0000251,2020-04-18,SRB,Serbia,HPAI,44.666,19.384,news,False,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0000252,2020-04-13,SRB,Serbia,HPAI,44.975,21.054,news,True,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0000253,2020-04-14,MDA,Moldova,HPAI,46.368,29.028,news,False,[SYNTHETIC] HPAI signal near Moldova,synthetic
HM-0000254,2020-04-17,MDA,Moldova,HPAI,47.315,27.657,news,False,[SYNTHETIC] HPAI signal near Moldova,synthetic
HM-0000255,2020-04-19,RUS,Russian Federation,HPAI,51.406,50.044,news,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000256,2020-04-18,RUS,Russian Federation,HPAI,58.412,51.561,news,True,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000257,2020-04-15,TUR,Türkiye,HPAI,43.367,34.231,official,True,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0000258,2020-04-15,TUR,Türkiye,HPAI,36.825,39.468,official,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0000259,2020-04-18,TUR,Türkiye,HPAI,41.493,37.611,social,True,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0000260,2020-04-19,MAR,Morocco,HPAI,30.734,-4.238,news,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0000261,2020-04-14,MAR,Morocco,HPAI,34.669,-7.037,news,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0000262,2020-04-19,MAR,Morocco,HPAI,35.079,-6.321,official,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0000263,2020-04-15,MAR,Morocco,HPAI,34.078,-7.523,official,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0000264,2020-04-25,FRA,France,HPAI,44.092,1.772,news,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000265,2020-04-24,FRA,France,HPAI,49.183,4.079,official,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000266,2020-04-22,FRA,France,HPAI,47.567,7.575,official,True,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000267,2020-04-26,FRA,France,HPAI,43.727,0.012,news,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000268,2020-04-22,FRA,France,HPAI,50.108,1.902,news,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000269,2020-04-26,DEU,Germany,HPAI,51.245,13.796,news,False,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0000270,2020-04-26,NLD,Netherlands,HPAI,52.574,6.084,news,False,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0000271,2020-04-21,ITA,Italy,HPAI,43.17,10.529,news,False,[SYNTHETIC] HPAI signal near Italy,synthetic
HM-0000272,2020-04-21,ESP,Spain,HPAI,43.182,-6.094,social,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0000273,2020-04-25,ESP,Spain,HPAI,41.926,-2.689,news,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0000274,2020-04-22,ESP,Spain,HPAI,41.06,-0.888,news,True,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0000275,2020-04-22,POL,Poland,HPAI,52.464,22.63,official,True,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000276,2020-04-24,POL,Poland,HPAI,51.685,21.908,news,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000277,2020-04-26,POL,Poland,HPAI,49.556,19.476,news,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000278,2020-04-24,POL,Poland,HPAI,50.566,18.029,news,True,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000279,2020-04-26,POL,Poland,HPAI,49.989,17.438,news,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000280,2020-04-26,POL,Poland,HPAI,53.211,16.058,official,True,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000281,2020-04-22,ROU,Romania,HPAI,47.184,26.587,official,False,[SYNTHETIC] HPAI signal near Romania,synthetic
HM-0000282,2020-04-21,BGR,Bulgaria,HPAI,42.6,24.145,news,False,[SYNTHETIC] HPAI signal near Bulgaria,synthetic
HM-0000283,2020-04-24,SRB,Serbia,HPAI,43.39,22.37,official,False,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0000284,2020-04-24,MDA,Moldova,HPAI,47.678,28.216,social,False,[SYNTHETIC] HPAI signal near Moldova,synthetic
HM-0000285,2020-04-22,MDA,Moldova,HPAI,47.166,28.087,news,False,[SYNTHETIC] HPAI signal near Moldova,synthetic
HM-0000286,2020-04-20,TUR,Türkiye,HPAI,42.365,36.61,official,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0000287,2020-04-24,TUR,Türkiye,HPAI,37.586,36.784,news,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0000288,2020-04-22,TUR,Türkiye,HPAI,39.722,34.093,news,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0000289,2020-04-26,TUR,Türkiye,HPAI,39.948,38.866,news,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0000290,2020-04-21,TUR,Türkiye,HPAI,38.01,29.885,official,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0000291,2020-04-24,ISR,Israel,HPAI,31.168,35.467,social,False,[SYNTHETIC] HPAI signal near Israel,synthetic
HM-0000292,2020-04-26,EGY,Egypt,HPAI,29.709,29.445,official,True,[SYNTHETIC] HPAI signal near Egypt,synthetic
HM-0000293,2020-04-25,MAR,Morocco,HPAI,33.759,-7.896,official,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0000294,2020-04-20,MAR,Morocco,HPAI,30.832,-4.615,official,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0000295,2020-04-20,MAR,Morocco,HPAI,34.43,-6.212,social,True,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0000296,2020-04-26,MAR,Morocco,HPAI,33.982,-9.349,official,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0000297,2020-04-29,FRA,France,HPAI,45.703,3.823,official,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000298,2020-05-02,FRA,France,HPAI,45.515,-2.627,news,True,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000299,2020-05-03,FRA,France,HPAI,45.117,1.833,official,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000300,2020-05-01,FRA,France,HPAI,45.113,4.205,social,True,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000301,2020-05-03,FRA,France,HPAI,49.405,2.94,news,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000302,2020-05-01,DEU,Germany,HPAI,52.569,6.323,news,False,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0000303,2020-04-30,DEU,Germany,HPAI,51.273,6.296,news,False,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0000304,2020-05-01,NLD,Netherlands,HPAI,52.443,5.674,news,False,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0000305,2020-04-28,NLD,Netherlands,HPAI,51.863,5.054,official,False,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0000306,2020-04-29,ITA,Italy,HPAI,41.734,13.753,news,False,[SYNTHETIC] HPAI signal near Italy,synthetic
HM-0000307,2020-04-27,ESP,Spain,HPAI,41.626,-7.679,news,True,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0000308,2020-04-30,POL,Poland,HPAI,53.663,16.311,official,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000309,2020-04-27,POL,Poland,HPAI,51.093,21.75,official,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000310,2020-04-30,HUN,Hungary,HPAI,46.622,19.977,news,False,[SYNTHETIC] HPAI signal near Hungary,synthetic
HM-0000311,2020-05-03,HUN,Hungary,HPAI,48.2,18.139,news,False,[SYNTHETIC] HPAI signal near Hungary,synthetic
HM-0000312,2020-04-28,ROU,Romania,HPAI,43.702,26.371,official,False,[SYNTHETIC] HPAI signal near Romania,synthetic
HM-0000313,2020-05-03,SRB,Serbia,HPAI,44.173,22.173,news,False,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0000314,2020-04-27,SRB,Serbia,HPAI,43.491,22.506,news,False,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0000315,2020-05-03,UKR,Ukraine,HPAI,47.449,29.255,news,False,[SYNTHETIC] HPAI signal near Ukraine,synthetic
HM-0000316,2020-04-27,MDA,Moldova,HPAI,46.855,27.244,news,False,[SYNTHETIC] HPAI signal near Moldova,synthetic
HM-0000317,2020-04-27,MDA,Moldova,HPAI,47.788,28.145,official,False,[SYNTHETIC] HPAI signal near Moldova,synthetic
HM-0000318,2020-04-28,RUS,Russian Federation,HPAI,50.855,37.41,official,True,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000319,2020-05-02,RUS,Russian Federation,HPAI,50.444,48.077,official,True,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000320,2020-04-28,RUS,Russian Federation,HPAI,55.595,45.096,social,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000321,2020-04-27,RUS,Russian Federation,HPAI,58.996,46.28,official,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000322,2020-05-02,TUR,Türkiye,HPAI,39.658,36.427,news,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0000323,2020-05-02,GEO,Georgia,HPAI,42.367,43.303,news,True,[SYNTHETIC] HPAI signal near Georgia,synthetic
HM-0000324,2020-05-02,ISR,Israel,HPAI,31.158,34.382,news,False,[SYNTHETIC] HPAI signal near Israel,synthetic
HM-0000325,2020-04-27,EGY,Egypt,HPAI,26.351,32.504,news,True,[SYNTHETIC] HPAI signal near Egypt,synthetic
HM-0000326,2020-05-03,EGY,Egypt,HPAI,27.382,35.496,news,False,[SYNTHETIC] HPAI signal near Egypt,synthetic
HM-0000327,2020-05-02,MAR,Morocco,HPAI,32.142,-8.558,news,True,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0000328,2020-05-01,MAR,Morocco,HPAI,34.582,-4.824,official,True,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0000329,2020-05-07,FRA,France,HPAI,48.232,-0.846,social,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000330,2020-05-10,FRA,France,HPAI,44.842,3.192,news,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000331,2020-05-08,DEU,Germany,HPAI,52.841,11.091,news,False,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0000332,2020-05-09,DEU,Germany,HPAI,49.626,11.957,social,True,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0000333,2020-05-05,BEL,Belgium,HPAI,50.648,5.306,official,True,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0000334,2020-05-09,BEL,Belgium,HPAI,50.627,5.211,news,False,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0000335,2020-05-09,BEL,Belgium,HPAI,50.469,4.655,official,False,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0000336,2020-05-08,ITA,Italy,HPAI,44.333,14.6,news,False,[SYNTHETIC] HPAI signal near Italy,synthetic
HM-0000337,2020-05-09,ESP,Spain,HPAI,42.36,-5.083,news,False,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0000338,2020-05-10,ESP,Spain,HPAI,42.389,-7.38,news,True,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0000339,2020-05-08,ESP,Spain,HPAI,39.426,-7.248,news,True,[SYNTHETIC] HPAI signal near Spain,synthetic
HM-0000340,2020-05-08,POL,Poland,HPAI,49.365,19.048,news,True,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000341,2020-05-10,POL,Poland,HPAI,54.19,17.34,social,True,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000342,2020-05-06,SRB,Serbia,HPAI,43.363,22.316,news,False,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0000343,2020-05-07,MDA,Moldova,HPAI,47.984,28.146,news,False,[SYNTHETIC] HPAI signal near Moldova,synthetic
HM-0000344,2020-05-08,RUS,Russian Federation,HPAI,54.609,52.8,official,True,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000345,2020-05-09,RUS,Russian Federation,HPAI,50.172,40.831,news,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000346,2020-05-10,EGY,Egypt,HPAI,22.847,30.792,news,False,[SYNTHETIC] HPAI signal near Egypt,synthetic
HM-0000347,2020-05-05,EGY,Egypt,HPAI,24.429,29.302,official,False,[SYNTHETIC] HPAI signal near Egypt,synthetic
HM-0000348,2020-05-05,TUN,Tunisia,HPAI,35.389,8.385,social,False,[SYNTHETIC] HPAI signal near Tunisia,synthetic
HM-0000349,2020-05-06,MAR,Morocco,HPAI,30.899,-3.446,official,False,[SYNTHETIC] HPAI signal near Morocco,synthetic
HM-0000350,2020-05-13,FRA,France,HPAI,47.714,-2.728,news,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000351,2020-05-11,FRA,France,HPAI,46.543,2.536,official,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000352,2020-05-12,FRA,France,HPAI,45.28,2.87,news,True,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000353,2020-05-14,FRA,France,HPAI,48.251,-0.02,news,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000354,2020-05-15,DEU,Germany,HPAI,48.944,9.976,news,True,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0000355,2020-05-16,DEU,Germany,HPAI,50.41,13.202,social,True,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0000356,2020-05-15,DEU,Germany,HPAI,50.772,10.393,official,False,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0000357,2020-05-12,DEU,Germany,HPAI,54.16,9.358,social,False,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0000358,2020-05-17,NLD,Netherlands,HPAI,52.904,6.686,news,False,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0000359,2020-05-14,NLD,Netherlands,HPAI,52.196,6.355,news,True,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0000360,2020-05-16,NLD,Netherlands,HPAI,52.355,6.483,social,True,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0000361,2020-05-12,NLD,Netherlands,HPAI,51.363,5.964,news,False,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0000362,2020-05-13,NLD,Netherlands,HPAI,52.425,4.778,news,False,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0000363,2020-05-14,NLD,Netherlands,HPAI,51.774,4.153,news,False,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0000364,2020-05-12,BEL,Belgium,HPAI,49.714,4.542,official,True,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0000365,2020-05-11,BEL,Belgium,HPAI,50.438,3.938,news,False,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0000366,2020-05-13,BEL,Belgium,HPAI,50.236,5.382,news,False,[SYNTHETIC] HPAI signal near Belgium,synthetic
HM-0000367,2020-05-17,POL,Poland,HPAI,50.483,21.81,news,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000368,2020-05-13,POL,Poland,HPAI,54.819,18.619,news,False,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000369,2020-05-13,POL,Poland,HPAI,53.738,16.354,news,True,[SYNTHETIC] HPAI signal near Poland,synthetic
HM-0000370,2020-05-14,SRB,Serbia,HPAI,43.52,21.637,news,True,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0000371,2020-05-12,SRB,Serbia,HPAI,44.148,22.362,official,False,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0000372,2020-05-16,SRB,Serbia,HPAI,43.807,22.562,news,False,[SYNTHETIC] HPAI signal near Serbia,synthetic
HM-0000373,2020-05-12,UKR,Ukraine,HPAI,49.756,31.576,news,False,[SYNTHETIC] HPAI signal near Ukraine,synthetic
HM-0000374,2020-05-11,MDA,Moldova,HPAI,47.125,27.309,news,False,[SYNTHETIC] HPAI signal near Moldova,synthetic
HM-0000375,2020-05-12,RUS,Russian Federation,HPAI,57.092,47.329,news,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000376,2020-05-17,RUS,Russian Federation,HPAI,53.67,42.977,news,True,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000377,2020-05-16,RUS,Russian Federation,HPAI,55.782,51.899,news,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000378,2020-05-17,RUS,Russian Federation,HPAI,51.253,48.269,news,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000379,2020-05-11,RUS,Russian Federation,HPAI,54.395,42.062,news,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000380,2020-05-17,RUS,Russian Federation,HPAI,54.862,50.419,news,True,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000381,2020-05-12,RUS,Russian Federation,HPAI,53.731,38.589,news,True,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000382,2020-05-12,RUS,Russian Federation,HPAI,50.267,43.846,official,False,[SYNTHETIC] HPAI signal near Russian Federation,synthetic
HM-0000383,2020-05-15,TUR,Türkiye,HPAI,37.577,30.477,news,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0000384,2020-05-12,TUR,Türkiye,HPAI,42.372,31.82,official,True,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0000385,2020-05-17,TUR,Türkiye,HPAI,35.424,35.366,news,False,[SYNTHETIC] HPAI signal near Türkiye,synthetic
HM-0000386,2020-05-11,ISR,Israel,HPAI,31.05,34.925,news,False,[SYNTHETIC] HPAI signal near Israel,synthetic
HM-0000387,2020-05-12,ISR,Israel,HPAI,30.88,35.504,news,True,[SYNTHETIC] HPAI signal near Israel,synthetic
HM-0000388,2020-05-11,ISR,Israel,HPAI,31.853,35.568,official,False,[SYNTHETIC] HPAI signal near Israel,synthetic
HM-0000389,2020-05-14,TUN,Tunisia,HPAI,32.995,9.653,official,False,[SYNTHETIC] HPAI signal near Tunisia,synthetic
HM-0000390,2020-05-14,TUN,Tunisia,HPAI,32.973,8.017,official,True,[SYNTHETIC] HPAI signal near Tunisia,synthetic
HM-0000391,2020-05-24,FRA,France,HPAI,47.515,1.626,news,False,[SYNTHETIC] HPAI signal near France,synthetic
HM-0000392,2020-05-24,DEU,Germany,HPAI,50.501,11.009,news,False,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0000393,2020-05-24,DEU,Germany,HPAI,51.668,7.993,news,True,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0000394,2020-05-20,DEU,Germany,HPAI,49.389,12.083,news,False,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0000395,2020-05-19,DEU,Germany,HPAI,50.436,15.022,official,True,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0000396,2020-05-18,DEU,Germany,HPAI,51.465,11.458,news,False,[SYNTHETIC] HPAI signal near Germany,synthetic
HM-0000397,2020-05-20,NLD,Netherlands,HPAI,52.471,4.788,official,True,[SYNTHETIC] HPAI signal near Netherlands,synthetic
HM-0000398,2020-05-24,BEL,Belgium,HPAI,50.253,5.159,news,False,[SYNTHETIC] HPAI signal near Belgium,synthetic
